Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Truong, P.",100.0,2,217,96,2.29265,2,0,48.0,2,1,0,0,0,IQA-2052-2023,0.0,
"Doyle, Barry",66.67,3,217,96,1.1935666666666667,1,0,32.0,2,3,0,0,0,H-1100-2013,0.0,0000-0003-4923-2796
"de Boer, Wiebe B.",100.0,3,217,96,1.1922666666666668,2,0,32.0,3,1,0,0,1,EUL-2320-2022,0.0,
"Ling, Nicholas N. A.",100.0,7,221,94,0.9182571428571429,5,2,13.428571428571429,4,1,0,0,0,DXB-8384-2022,0.0,0000-0003-3396-7704
"Wu, Junzhi",100.0,6,222,92,1.2630166666666667,6,0,15.333333333333334,5,6,0,0,0,GKN-6267-2022,0.0,
"Dight, Phil",100.0,6,222,92,0.8026166666666668,6,1,15.333333333333334,5,0,0,0,0,CNV-5224-2022,0.0,
"Khamphasith, Martin",100.0,2,222,92,2.4796000000000005,1,0,46.0,2,2,2,0,0,FGV-8449-2022,0.0,
"Queau, Lucile M.",100.0,5,225,91,0.6798000000000001,4,0,18.2,5,0,0,0,0,DNQ-4974-2022,0.0,
"Walters, Robert",100.0,3,225,91,1.3027333333333333,0,3,30.333333333333332,2,0,0,0,0,GIM-8037-2022,0.0,
"Li, J.",100.0,2,227,90,1.8548499999999999,1,0,45.0,2,2,0,0,0,INX-0106-2023,0.0,
"Chua, HT",100.0,6,228,89,0.6818000000000001,6,0,14.833333333333334,6,6,1,0,1,B-1317-2008,0.0,0000-0001-7923-6857
"Jiang, Kuan",66.67,6,228,89,1.1827,2,3,14.833333333333334,3,2,0,0,0,GYZ-3329-2022,0.0,0000-0002-1306-5618
"Lim, J. K.",80.0,5,228,89,0.6726800000000001,2,0,17.8,4,0,0,0,0,FMY-3719-2022,0.0,
"Iu, Herber Tho-Ching",100.0,1,228,89,3.9016,1,0,89.0,1,1,0,0,0,EZV-3473-2022,0.0,
"Tobar, Michael E",88.89,18,228,89,0.23877222222222225,8,2,4.944444444444445,5,8,0,0,1,C-9763-2009,0.0,0000-0002-0257-4054
"Lei, Wen",100.0,4,233,86,0.998675,1,0,21.5,3,4,0,0,0,JVD-3188-2023,0.0,0000-0002-4112-0434
"ZHANG, JI",100.0,6,233,86,0.6596666666666667,5,1,14.333333333333334,5,2,0,0,0,AAT-4192-2020,0.0,0000-0003-2551-115X
"Oldham, Carolyn E",100.0,7,235,84,1.4225571428571429,7,1,12.0,5,2,0,0,0,F-8458-2013,0.0,0000-0003-2968-6889
"Yang, Hong",100.0,4,236,83,3.1058250000000003,4,0,20.75,4,2,0,0,3,G-6927-2011,0.0,0000-0003-0169-6479
"Bakhshoodeh, Reza",100.0,6,236,83,1.4754166666666668,3,1,13.833333333333334,5,2,0,0,0,AAD-7142-2022,0.0,0000-0001-5921-3957
"Pujol, Dolors",100.0,2,238,82,1.5033500000000002,2,0,41.0,2,1,0,0,0,DNP-5969-2022,0.0,
"De-Juan-Pardo, Elena M.",100.0,2,238,82,1.9001500000000002,1,0,41.0,2,2,0,0,1,I-5871-2016,0.0,0000-0001-9005-7497
"Zhao, X.",100.0,4,238,82,0.9041250000000001,0,0,20.5,4,3,0,0,0,CJH-2145-2022,0.0,
"Hovey, Renae",100.0,2,238,82,1.84525,1,1,41.0,2,1,0,0,0,F-8309-2011,0.0,0000-0003-0308-3609
"Polverino, Giovanni",100.0,2,238,82,1.51885,2,0,41.0,2,1,0,0,0,AAC-2556-2020,0.0,0000-0001-9737-7995
"Leckie, Simon H. F.",100.0,4,238,82,0.810675,3,2,20.5,3,1,1,0,0,DCE-3994-2022,0.0,
"Mickan, Bede S.",80.0,5,244,81,2.0157,5,4,16.2,4,1,0,0,0,FJU-9096-2022,0.0,
"Li, Lin",100.0,1,244,81,4.7716,1,0,81.0,1,1,0,0,0,KFT-9142-2024,0.0,
"Silva, Dilusha",100.0,2,244,81,1.8252500000000003,1,0,40.5,1,1,0,0,0,GCE-6856-2022,0.0,0000-0002-9326-1589
"Fan, Shuting",100.0,1,247,80,3.2691000000000003,1,0,80.0,1,1,0,0,0,P-4984-2016,0.0,
"Williams, Tess",100.0,1,247,80,3.0740000000000003,1,1,80.0,1,0,0,0,0,EGH-1515-2022,0.0,
"Shufrin, Igor",100.0,3,247,80,1.0216333333333334,3,0,26.666666666666668,3,0,0,0,0,H-1135-2013,0.0,
"Susli, Mohamad",100.0,1,247,80,3.2691000000000003,1,0,80.0,1,1,0,0,0,GBZ-0582-2022,0.0,
"Hanif, Khairul Fikry",100.0,4,247,80,0.7756000000000001,0,0,20.0,4,4,0,0,0,CUL-9722-2022,0.0,
"Farajizadeh, Farzad",100.0,8,252,79,0.6765625000000001,6,1,9.875,5,5,0,0,0,J-1483-2017,0.0,0000-0003-4212-0230
"Mundt, M.",100.0,2,252,79,2.2693000000000003,0,2,39.5,2,0,0,0,0,HOL-1388-2023,0.0,0000-0001-6624-2895
"Gu, Renjie",100.0,6,254,78,0.6430333333333333,1,0,13.0,5,1,0,0,0,IUF-2791-2023,0.0,0000-0001-7258-9377
"Husain, Shaiara",100.0,1,254,78,6.121300000000001,0,0,78.0,1,1,0,0,0,GSE-1153-2022,0.0,0000-0002-7228-3869
"Daniels, Jacqueline",100.0,1,256,76,3.3317,1,0,76.0,1,1,0,0,0,CLV-3446-2022,0.0,
"Iu, Herbert Ho-Ching",81.82,11,256,76,2.634936363636364,7,0,6.909090909090909,4,11,1,1,0,IRR-0680-2023,9.09,
"Corrêa, Débora",80.0,5,258,75,0.76046,4,1,15.0,3,2,0,0,1,ABC-3794-2021,0.0,
"Perez Rojo, Fernando",100.0,3,258,75,2.473966666666667,2,0,25.0,3,3,2,0,0,DXO-1180-2022,0.0,0000-0001-9513-5116
"O'Connor, James",100.0,1,260,73,2.0166,1,0,73.0,1,1,0,0,0,DYM-3781-2022,0.0,0000-0002-2011-8378
"Parkes, Katharine R.",100.0,4,260,73,0.768375,4,0,18.25,4,2,0,0,0,DVP-6577-2022,0.0,0000-0002-4248-1653
"Dong, Xiangjian",100.0,5,262,72,0.7764200000000001,1,1,14.4,4,3,0,0,0,AAO-9318-2020,0.0,0000-0002-0900-189X
"Jun, M. J.",100.0,6,262,72,0.5624833333333333,2,0,12.0,5,5,5,0,0,IEE-5467-2023,0.0,
"Zhu, F.",100.0,2,262,72,1.5782,2,0,36.0,2,2,0,0,0,GLC-7834-2022,0.0,
"Yeo, Gillian B",100.0,3,265,71,1.1422666666666668,3,2,23.666666666666668,3,1,0,0,0,H-6140-2014,0.0,0000-0001-9173-6096
"Xu, Zhao",100.0,4,265,71,0.8017000000000001,0,1,17.75,3,3,0,0,0,GJP-2061-2022,0.0,
"Mackey, David A",100.0,2,265,71,1.9104,1,0,35.5,2,2,0,0,0,H-5340-2014,0.0,0000-0001-7914-4709
"Jones, Timothy W",100.0,5,265,71,0.9825600000000001,5,0,14.2,4,3,0,0,2,K-2882-2012,0.0,0000-0003-3091-6936
"Yeow, Kervin",100.0,1,269,70,2.6317,1,0,70.0,1,1,0,0,0,CIB-4760-2022,0.0,
"Seubert, C.",100.0,3,269,70,1.0220666666666667,2,3,23.333333333333332,2,0,0,0,0,IGL-8223-2023,0.0,
"Pouya, Ehsan Sadeghi",100.0,4,271,69,1.2158250000000002,2,1,17.25,3,2,2,0,0,V-2367-2017,0.0,
"Solaiman, Dr Zakaria",100.0,2,271,69,3.10555,2,0,34.5,2,2,0,0,0,C-9645-2010,0.0,0000-0001-7014-7532
"Tripathi, Dhirendra Kumar",100.0,7,271,69,0.41704285714285716,6,3,9.857142857142858,5,0,0,0,0,HSR-7086-2023,0.0,
"Loft, Shayne",100.0,6,274,68,0.8567,3,4,11.333333333333334,3,0,0,0,0,GGQ-3305-2022,0.0,0000-0002-5434-0348
"Ding, Yue",100.0,5,275,67,0.788,1,2,13.4,4,1,0,0,0,CNA-3088-2022,0.0,
"Trench, Allan",100.0,3,275,67,5.201766666666667,3,1,22.333333333333332,3,2,0,0,0,DWY-7608-2022,0.0,0000-0002-1910-0816
"Bourke, Sarah",80.0,5,275,67,0.7117000000000001,5,2,13.4,3,3,3,0,0,FYU-2580-2022,0.0,0000-0002-3110-6129
"Pang, Dan",100.0,3,275,67,2.4419,3,0,22.333333333333332,3,0,0,0,0,GCN-9996-2022,0.0,0000-0002-8318-2078
"Senserrick, Teresa",100.0,7,275,67,0.49828571428571433,3,6,9.571428571428571,6,1,0,0,0,GFF-9519-2022,0.0,0000-0001-6407-9035
"Wu, Yan Rui",100.0,3,275,67,1.2447666666666668,2,0,22.333333333333332,3,2,0,0,0,IYE-6823-2023,0.0,0000-0002-8966-1459
"Fulton, Christopher J",80.0,5,281,66,0.6106,2,0,13.2,4,2,0,0,0,A-5971-2008,0.0,0000-0002-1140-1999
"Verma, Puneet",84.62,13,282,65,1.5278307692307693,8,2,5.0,5,11,0,0,0,FZU-4546-2022,0.0,0000-0002-2503-0981
"Amuzu-Sefordzi, Basil",100.0,2,282,65,1.2583,0,1,32.5,2,0,0,0,0,GCN-1259-2022,0.0,0000-0002-1717-5558
"Zheng, Boyu",57.14,7,282,65,0.34504285714285715,0,2,9.285714285714286,4,4,0,0,5,GKL-1458-2022,0.0,
"Ghadouani, Anas",100.0,3,282,65,1.8257333333333332,2,1,21.666666666666668,3,2,0,0,0,A-2568-2008,0.0,0000-0002-1252-4851
"Boukpeti, Nathalie",100.0,4,282,65,0.786825,1,0,16.25,3,3,0,0,0,EOC-1293-2022,0.0,
"Nawaz, Waleed",60.0,5,287,64,0.61926,4,1,12.8,2,3,0,0,0,GCX-4735-2022,0.0,0000-0001-5393-8877
"Asif, Zohaib",100.0,1,287,64,3.7701000000000002,0,1,64.0,1,0,0,0,0,CCI-4359-2022,0.0,
"Preciado-Hernandez, Jorge",100.0,3,287,64,1.1826,3,0,21.333333333333332,3,3,0,0,0,DYY-4968-2022,0.0,0000-0001-6994-1915
"Chen, Ji",100.0,3,287,64,1.8247333333333335,2,1,21.333333333333332,3,2,0,0,0,A-6299-2018,0.0,0000-0001-6262-7392
"Lu, Herbert Ho-Ching",100.0,5,291,62,1.13294,3,0,12.4,4,5,0,0,0,DEA-2519-2022,0.0,
"TYNDALL, A",100.0,1,291,62,2.4998,1,0,62.0,1,0,0,0,0,EAO-3566-2022,0.0,0000-0002-0533-1250
"Jamieson, Alan J.",80.0,5,293,61,0.57318,1,0,12.2,4,2,0,0,0,DXD-6296-2022,0.0,0000-0001-9835-2909
"Qin, Yahua",100.0,2,293,61,1.3366000000000002,0,1,30.5,2,0,1,0,0,DPI-5110-2022,0.0,
"Liu, Liu",100.0,1,293,61,3.092,1,0,61.0,1,1,0,0,0,FGA-9022-2022,0.0,
"Hu, Y.",100.0,5,293,61,1.4418600000000001,3,2,12.2,4,3,0,0,0,IDH-3328-2023,0.0,
"Lee, Chang-Joon",100.0,4,293,61,0.5970500000000001,1,1,15.25,4,2,0,0,0,P-7175-2019,0.0,0000-0002-9360-0923
"Liu, Yinong",100.0,5,298,60,1.1793200000000001,1,2,12.0,3,3,1,0,0,G-6637-2011,0.0,0000-0002-8784-8543
"Sutton, David",100.0,3,298,60,0.35240000000000005,2,3,20.0,3,0,2,0,0,GCW-9474-2022,0.0,
"Phillips, J.",100.0,1,298,60,2.3055000000000003,1,0,60.0,1,0,0,0,0,FQX-5121-2022,0.0,
"Abarzhi, Snezhana I.",80.0,5,298,60,0.54674,2,1,12.0,2,2,0,0,0,GAA-0741-2022,0.0,0000-0002-8466-3084
"Weh, Roman",100.0,4,298,60,0.826925,3,1,15.0,4,2,0,0,1,CJD-2210-2022,0.0,
"Thotagamuwage, Darshani",100.0,2,303,59,1.1091000000000002,2,0,29.5,2,0,0,0,0,GFE-5459-2022,0.0,
"Bourke, Paul",87.5,8,303,59,0.326625,1,1,7.375,4,4,1,0,0,GBG-0061-2022,0.0,0000-0002-0325-882X
"Mansour, Moussa R",75.0,4,303,59,0.5644,2,2,14.75,3,0,0,0,0,F-4164-2012,0.0,0000-0002-6328-5192
"Donnelly, Cyril J.",80.0,5,306,58,0.55204,1,0,11.6,2,5,0,0,0,COC-7717-2022,0.0,
"Wu, Reuben",100.0,2,306,58,1.0683500000000001,2,1,29.0,2,1,0,0,0,GJH-4650-2022,0.0,
"Hsu, John R. C.",77.78,9,306,58,0.28326666666666667,5,1,6.444444444444445,5,8,0,0,0,FAH-2629-2022,0.0,
"Park, Joon Soo.",75.0,16,309,57,0.29528125,12,5,3.5625,5,0,0,0,0,JPQ-4268-2023,0.0,0000-0003-3845-5767
"Yu, Qin",100.0,1,310,56,7.703,1,0,56.0,1,1,0,1,0,B-3486-2011,100.0,0000-0001-6379-9444
"Cantoni, A",100.0,8,310,56,0.27811250000000004,3,7,7.0,4,0,0,0,0,DTU-5475-2022,0.0,0000-0003-3653-4146
"Fogliani, Antonino",100.0,4,310,56,0.685675,3,1,14.0,4,3,1,0,0,EUC-5709-2022,0.0,
"Jin, X.",100.0,1,310,56,2.1053,0,0,56.0,1,0,0,0,0,FGU-9635-2022,0.0,
"He, Fei",100.0,2,314,55,1.63015,2,0,27.5,2,2,0,0,0,CVX-9422-2022,0.0,0000-0001-7364-5641
"Abbasi, Samer",100.0,1,314,55,2.7879,0,0,55.0,1,1,0,0,0,EJT-6149-2022,0.0,
"While, L.",100.0,2,314,55,1.2055500000000001,2,0,27.5,2,1,0,0,0,GJU-1559-2022,0.0,
"Suazo, Gonzalo H.",100.0,1,314,55,2.1134,0,0,55.0,1,1,0,0,0,IPN-7593-2023,0.0,
"Pirot, Guillaume",100.0,3,318,54,0.6978,3,1,18.0,3,2,0,0,0,GGV-8640-2022,0.0,0000-0003-3203-0469
"Booth, Craig",50.0,2,318,54,1.3686,2,0,27.0,1,2,2,0,0,ELA-3864-2022,0.0,
"Colreavy, Cathal",100.0,3,318,54,0.7465,1,1,18.0,3,0,0,0,0,ETN-6079-2022,0.0,
"Valizadeh, Afsaneh",100.0,3,318,54,1.506,1,3,18.0,3,0,0,0,0,GHE-6072-2022,0.0,
"Neubecker, Steven R.",100.0,4,322,53,0.6688500000000001,1,0,13.25,4,4,0,0,0,FPP-9090-2022,0.0,
"Ivanov, Eugene N.",91.67,12,322,53,0.22263333333333335,3,5,4.416666666666667,4,3,0,0,1,FXW-3069-2022,0.0,0000-0003-1421-1709
"Boruff, Bryan",100.0,2,322,53,1.0258500000000002,1,2,26.5,2,0,0,0,0,GEO-8972-2022,0.0,0000-0001-6693-0671
"Roy, Anamitra",100.0,4,322,53,0.7918000000000001,0,2,13.25,4,1,0,0,0,ABH-8153-2020,0.0,0000-0002-3093-1848
"Liu, Hongjuan",100.0,1,322,53,1.9925000000000002,0,0,53.0,1,0,0,0,0,FLR-1873-2022,0.0,0000-0001-6726-3268
"Albaqami, Hezam",100.0,3,322,53,2.2507333333333333,1,0,17.666666666666668,3,3,0,0,0,CCA-6550-2022,0.0,
"Watson, Phil",63.64,11,328,52,0.3535727272727273,6,1,4.7272727272727275,2,7,0,0,0,JYL-2550-2024,0.0,0000-0002-4548-8455
"Lim, Lee Yong",100.0,3,328,52,3.0729666666666664,2,2,17.333333333333332,3,0,0,0,0,C-6144-2013,0.0,0000-0002-7307-0742
"Locher, Cornelia",100.0,3,328,52,3.0729666666666664,2,2,17.333333333333332,3,0,0,0,0,J-4736-2013,0.0,0000-0001-8773-3036
"Rahmanian, Mehran",100.0,2,328,52,0.97745,2,2,26.0,2,0,0,0,0,DPB-6253-2022,0.0,
"Khan, Muhammad Adil",100.0,5,328,52,1.1100800000000002,2,1,10.4,4,4,1,0,0,CXE-8199-2022,0.0,
"Holland, M.",100.0,3,328,52,0.8084333333333333,3,0,17.333333333333332,3,2,1,0,0,EZY-7780-2022,0.0,
"Wang, Jimin",100.0,4,328,52,0.66215,3,1,13.0,4,0,0,0,0,IWH-1954-2023,0.0,0000-0002-4341-4524
"Parish, Giacinta",100.0,8,335,51,0.755375,5,1,6.375,5,1,0,0,0,A-2869-2012,0.0,0000-0001-5960-7438
"Barton, Louise",100.0,1,335,51,1.9174,1,1,51.0,1,0,0,0,0,B-3856-2011,0.0,0000-0001-7187-4168
"Chee, J.",100.0,2,335,51,1.17265,2,1,25.5,2,1,0,0,0,CLF-5799-2022,0.0,
"Fogarty, James",100.0,3,335,51,0.7427666666666667,3,2,17.0,3,0,0,0,0,JEM-1733-2023,0.0,0000-0002-1842-4595
"Bittar, Eduardo M.",80.0,5,335,51,0.74194,1,0,10.2,3,5,2,0,0,HLJ-4304-2023,0.0,0000-0002-1377-7965
"Thamo, Tas",100.0,1,335,51,1.9174,1,1,51.0,1,0,0,0,0,GCX-8131-2022,0.0,0000-0002-3463-6299
"Sun, Chenlin",100.0,5,335,51,1.09616,3,0,10.2,5,5,0,0,0,DSF-9575-2022,0.0,0000-0002-7335-004X
"Hammer, Katherine",100.0,3,335,51,1.0024666666666666,1,2,17.0,3,0,0,0,0,B-7023-2012,0.0,0000-0001-7878-4851
"Chan, Yii Leng",100.0,2,335,51,1.01505,2,0,25.5,2,1,0,0,0,CJA-2904-2022,0.0,
"Guagliardo, P.",100.0,4,335,51,0.5168,4,3,12.75,3,1,0,0,0,GFB-4236-2022,0.0,0000-0003-3488-6754
"Tom, J. G.",100.0,7,345,49,0.37855714285714287,3,2,7.0,4,4,0,0,0,DXJ-4245-2022,0.0,0000-0003-3782-2254
"Fritzsche, Andreas",100.0,3,345,49,1.1444333333333334,2,1,16.333333333333332,3,2,0,0,0,GZK-3383-2022,0.0,
"Gedeon, R",100.0,1,345,49,2.4837000000000002,0,1,49.0,1,0,0,0,0,CQI-1466-2022,0.0,
"Zhao, Yuanjun",100.0,5,345,49,0.64064,1,2,9.8,4,1,0,0,1,IAP-9801-2023,0.0,
"Jiao, Fuyu",100.0,4,345,49,0.81765,2,1,12.25,3,3,3,0,0,GGA-2101-2022,0.0,0000-0002-4241-4506
"Arishi, Amr A.",100.0,1,345,49,6.7401,0,0,49.0,1,1,0,0,0,DWC-2851-2022,0.0,0000-0001-5158-7559
"Taki, Golam",100.0,2,345,49,1.15965,0,0,24.5,2,2,0,0,0,DXY-9458-2022,0.0,0000-0003-0548-5687
"Martinez, Patricia",100.0,2,352,48,1.64315,1,2,24.0,2,0,0,0,0,DTL-8109-2022,0.0,0000-0002-1592-9790
"Xu, Renhao",100.0,2,352,48,6.958600000000001,2,0,24.0,2,2,0,1,0,EGD-8203-2022,50.0,
"McFarlane, Don",80.0,5,354,47,0.6232200000000001,5,2,9.4,3,1,0,0,0,DGN-3062-2022,0.0,
"Strazzeri, Vittoria",100.0,2,354,47,0.78355,2,0,23.5,2,0,0,0,0,DZS-9282-2022,0.0,
"Jennings, Leslie",100.0,1,354,47,1.895,0,0,47.0,1,1,0,0,0,IMN-3405-2023,0.0,
"Barrington, Dani",100.0,2,354,47,0.8719000000000001,2,0,23.5,2,0,0,0,0,B-6182-2008,0.0,0000-0002-1486-9247
"Wan, Dominic Stefan Law Yim",100.0,1,354,47,2.0604,0,0,47.0,1,0,0,0,0,IHB-2047-2023,0.0,
"Ocampo, Carlos",100.0,3,359,46,2.5155333333333334,3,0,15.333333333333334,3,0,0,0,0,IGQ-2396-2023,0.0,
"Cuttler, Michael V. W.",100.0,3,359,46,0.9572666666666666,3,0,15.333333333333334,3,1,0,0,0,GDB-8869-2022,0.0,0000-0003-1020-6080
"George, Jerin Mathew",100.0,3,359,46,1.5578,2,2,15.333333333333334,3,0,0,0,0,HQX-8698-2023,0.0,0000-0001-5128-2544
"zhao, liang",100.0,3,359,46,0.7517333333333335,1,1,15.333333333333334,3,2,0,0,0,O-9283-2019,0.0,0000-0002-9262-6451
"McWilliam, Heather",100.0,1,363,45,1.8144,0,0,45.0,1,0,0,0,0,FKV-8423-2022,0.0,
"McCormick, Paul",100.0,1,363,45,1.9727000000000001,1,1,45.0,1,0,0,0,0,DGS-2703-2022,0.0,
"Pannell, David",100.0,3,363,45,1.0342,3,3,15.0,3,0,0,0,0,B-4476-2008,0.0,0000-0001-5420-9908
"Hlophe, Thobani",100.0,5,363,45,1.1967400000000001,4,2,9.0,3,1,0,0,0,FZN-6203-2022,0.0,0000-0002-5686-2449
"Malik, Muhammad Nauman",100.0,1,363,45,3.5315000000000003,1,0,45.0,1,1,0,0,0,FNR-4292-2022,0.0,0000-0002-2657-9810
"Nguyen, Chi",100.0,5,368,44,0.5389,1,2,8.8,4,1,1,0,0,GZG-5146-2022,0.0,0000-0002-7289-4686
"Kanse, Lisette",100.0,2,368,44,0.96445,2,0,22.0,2,2,0,0,0,DVB-3505-2022,0.0,0000-0002-8797-9295
"Walker, David M",83.33,6,368,44,0.41365,4,1,7.333333333333333,4,3,0,0,0,Q-1995-2016,0.0,0000-0001-9322-6743
"Kendrick, Gary Andrew",100.0,1,368,44,2.2303,1,0,44.0,1,1,0,0,0,B-3460-2011,0.0,0000-0002-0276-6064
"Smith, David W.",75.0,4,368,44,0.6381,3,3,11.0,2,0,0,0,0,JEI-7457-2023,0.0,
"Chang, K.",100.0,4,368,44,0.590175,2,0,11.0,3,3,0,0,0,EQF-2164-2022,0.0,
"Chen, Yinglong",100.0,2,374,43,6.6147,2,1,21.5,2,1,0,1,0,D-2104-2011,50.0,0000-0001-9421-8526
"Sugiarto, Yusron",100.0,2,374,43,1.5483500000000001,0,0,21.5,2,2,0,0,0,AAC-2701-2021,0.0,0000-0002-3912-8867
"Wong, KitPo",100.0,1,374,43,1.6523,1,1,43.0,1,0,0,0,0,GIV-2979-2022,0.0,
"Daher, Eduardo",100.0,1,374,43,1.885,1,0,43.0,1,1,0,0,0,CMW-4238-2022,0.0,
"Haldar, Nur Al Hasan",100.0,2,374,43,3.60265,2,0,21.5,2,2,0,0,0,GBL-4809-2022,0.0,0000-0002-3610-0658
"George, Suman",100.0,1,379,42,1.8412000000000002,0,0,42.0,1,1,0,0,0,ILW-2580-2023,0.0,
"Kostylev, Mikhail",100.0,3,379,42,0.7435666666666667,2,1,14.0,3,1,0,0,0,H-5214-2014,0.0,0000-0002-1631-2098
"Iu, Herbert Ho-Ching",83.33,6,379,42,0.6576500000000001,3,0,7.0,4,6,0,0,0,HZX-4109-2023,0.0,
"Zhong, Chang-jun",72.73,11,379,42,0.8590454545454546,6,5,3.8181818181818183,4,3,1,0,0,GAU-3966-2022,0.0,0000-0003-1300-5516
"Ren, Chengjiao",85.71,7,379,42,0.4486,7,0,6.0,4,6,0,0,0,GXH-7610-2022,0.0,0000-0001-8342-6522
"Sun, C.",100.0,3,384,41,0.7283333333333334,1,0,13.666666666666666,3,3,0,0,0,CFD-9271-2022,0.0,0000-0003-4715-5758
"sultana, sharmin",100.0,3,384,41,1.0241,2,2,13.666666666666666,3,0,0,0,0,HHZ-7068-2022,0.0,0000-0002-6437-8059
"Clare, Joseph",100.0,1,384,41,1.4885000000000002,0,0,41.0,1,1,0,0,0,FYU-5894-2022,0.0,0000-0003-0444-4189
"Chang, Barbara J.",100.0,3,384,41,0.4961666666666667,0,3,13.666666666666666,3,0,0,0,0,DTD-3252-2022,0.0,0000-0002-6077-1646
"Chandler, John A. P.",100.0,1,388,40,1.6346,1,0,40.0,1,0,0,0,0,GAO-9593-2022,0.0,0000-0002-5542-8069
"Fu, Zhiheng",83.33,6,388,40,0.7249666666666666,2,0,6.666666666666667,4,6,2,0,0,EVT-3650-2022,0.0,
"Techera, Erika J",100.0,1,388,40,1.6346,1,0,40.0,1,0,0,0,0,K-7480-2012,0.0,0000-0001-8283-2967
"O'Hara, Nicola",100.0,2,388,40,0.7261000000000001,2,2,20.0,2,0,1,0,0,DKA-6965-2022,0.0,
"Bellekom, Sandra R.",100.0,1,388,40,1.6128,0,0,40.0,1,0,0,0,0,ENH-4787-2022,0.0,
"Owens, Robyn",100.0,1,393,39,1.4159000000000002,1,0,39.0,1,1,1,0,0,DKO-9762-2022,0.0,
"Hodder, M. S.",100.0,1,393,39,1.4159000000000002,1,0,39.0,1,0,0,0,0,CVU-6191-2022,0.0,
"Parizel, Paul M.",100.0,1,393,39,1.4986000000000002,1,1,39.0,1,0,0,0,0,FZI-3765-2022,0.0,0000-0002-0221-2854
"Guo, Xiaoling",100.0,3,393,39,0.5456333333333333,1,1,13.0,3,2,0,0,0,JDR-7529-2023,0.0,0000-0001-8558-7792
"Sampson, Catherine C.",100.0,3,393,39,1.5715666666666668,3,0,13.0,3,0,0,0,0,DPT-0059-2022,0.0,
"Zhu, F. Y.",100.0,1,398,38,1.6659000000000002,1,0,38.0,1,1,0,0,0,EHZ-6971-2022,0.0,
"Kim, Dongchan",100.0,3,398,38,1.0950333333333333,3,0,12.666666666666666,2,3,2,0,0,HYQ-5463-2023,0.0,
"Smith, David W",66.67,3,398,38,0.668,3,2,12.666666666666666,2,1,0,0,0,H-5856-2014,0.0,0000-0003-4864-0288
"Yu, Louis C. Y.",100.0,3,398,38,0.5119666666666667,0,0,12.666666666666666,3,0,0,0,0,CIF-6732-2022,0.0,
"Asgari, Asghar",85.71,7,398,38,0.4285428571428572,2,0,5.428571428571429,2,7,0,0,0,FZB-5351-2022,0.0,0000-0002-1719-4206
"Lueng, C.",100.0,2,398,38,0.84025,1,0,19.0,2,1,0,0,0,DDX-6461-2022,0.0,
"McLean, Dianne L",100.0,2,404,37,0.7738,1,2,18.5,2,0,0,0,0,H-2449-2012,0.0,0000-0002-0306-8348
"Bagheri, Zahra M",100.0,1,404,37,1.512,1,0,37.0,1,1,0,0,0,GZN-0517-2022,0.0,0000-0002-1749-3441
"Ogarko, Vitaliy",100.0,2,404,37,0.7454500000000001,0,0,18.5,2,1,0,0,0,R-4335-2019,0.0,0000-0003-2487-109X
"Hilton, Samuel",100.0,3,404,37,1.0376,3,0,12.333333333333334,3,3,0,0,0,CUI-8741-2022,0.0,
"Bertuleit, Martin",100.0,1,404,37,1.4918,0,0,37.0,1,0,0,0,0,EKK-6847-2022,0.0,
"Rizzi, M.",100.0,2,404,37,1.7177,1,1,18.5,2,1,2,0,1,GYD-0440-2022,0.0,0000-0001-5626-0651
"Hu, Zhiheng",83.33,6,404,37,0.6912666666666668,3,2,6.166666666666667,3,1,2,0,0,DWH-8279-2022,0.0,0000-0002-4550-0311
"Astfalck, Lachlan",100.0,4,404,37,0.45022500000000004,4,0,9.25,3,3,0,0,0,GFB-6026-2022,0.0,0000-0002-8369-9384
"Kohan, Omid",100.0,3,404,37,0.4744333333333333,1,0,12.333333333333334,3,0,0,0,1,FFF-4248-2022,0.0,
"Bertizzolo, Emanuel G.",100.0,1,413,36,2.8252,1,0,36.0,1,0,0,0,0,EMM-0439-2022,0.0,
"Roquino, Emmanuel",100.0,1,413,36,2.1207000000000003,1,0,36.0,1,1,0,0,0,FUW-3345-2022,0.0,
"Valdinoci, Enrico",100.0,1,413,36,1.4711,1,0,36.0,1,1,0,0,0,AAC-5447-2019,0.0,0000-0001-6222-2272
"Ahmed, Tanvir",66.67,3,413,36,2.0523666666666665,1,0,12.0,2,3,0,0,0,ABA-5079-2021,0.0,0000-0002-7466-9706
"Charlton, Thomas B.",100.0,1,413,36,1.5782,0,0,36.0,1,1,0,0,0,ESY-5617-2022,0.0,
"Pereira, Francisco da Silva",100.0,3,413,36,0.6039,1,0,12.0,2,0,0,0,0,FZL-3701-2022,0.0,0000-0003-3925-1109
"Koch, Inge",100.0,1,419,35,1.7741,1,1,35.0,1,0,0,0,0,GEI-0788-2022,0.0,0000-0001-8259-6204
"Sykes, John",100.0,1,419,35,11.9114,1,0,35.0,1,1,0,0,0,I-6401-2019,0.0,0000-0001-9735-497X
