Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Tao, Dacheng",95.45,286,1,21415,5.142025524475525,276,17,74.87762237762237,71,248,25,26,94,A-5449-2012,9.09,
"Zhu, Jianguo",96.46,198,2,7309,2.2319454545454547,147,27,36.91414141414141,51,149,6,10,13,AAG-7918-2019,5.05,0000-0002-9763-4047
"Luo, Fengji",94.25,87,3,5235,2.6081747126436783,54,13,60.172413793103445,38,71,5,6,10,IZJ-4315-2023,6.9,
"de Dear, Richard",97.59,83,4,4289,2.2632493975903616,77,13,51.674698795180724,37,48,1,3,2,AAP-8963-2020,3.61,0000-0002-3414-290X
"Fahimnia, Behnam",97.37,38,5,4134,3.6128157894736845,29,2,108.78947368421052,28,34,0,6,0,JAX-2065-2023,15.79,0000-0002-8974-9928
"Xiao, Weidong",98.75,80,6,3793,1.9573050000000003,58,7,47.4125,33,53,2,0,9,F-2898-2013,0.0,0000-0003-2515-5108
"Ouyang, Wanli",93.65,63,7,3327,3.49582380952381,60,3,52.80952380952381,25,50,10,4,21,I-7135-2018,6.35,0000-0002-9163-2761
"Kakarla, Raghava Reddy",100.0,33,8,3056,5.659090909090909,20,1,92.60606060606061,25,30,0,7,0,AAZ-9856-2021,21.21,0000-0002-9707-7930
"Feng, David Dagan",96.61,59,9,2388,1.8706254237288136,44,0,40.47457627118644,24,58,2,2,13,FZW-9256-2022,3.39,0000-0002-3381-214X
"Zhao, Shenlong",100.0,4,10,2314,26.963925000000003,3,1,578.5,4,3,0,2,6,AAT-2838-2021,50.0,0000-0002-0945-4127
"Kwok, Kenny c s",100.0,74,11,2293,1.3655472972972973,59,14,30.986486486486488,29,58,0,0,1,C-8667-2019,0.0,0000-0002-0153-9978
"Masri, Assaad",89.83,118,12,2272,0.8829542372881357,88,15,19.25423728813559,28,70,1,0,0,D-2467-2019,0.0,0000-0002-0645-5546
"Rasmussen, Kim J R",92.37,118,13,2232,0.9881491525423729,74,6,18.915254237288135,26,50,0,0,0,F-7258-2013,0.0,0000-0002-8649-9257
"Gao, Junbin",93.75,64,14,2159,2.3862015625,45,7,33.734375,24,53,1,5,12,C-6566-2008,7.81,0000-0001-9803-0256
"Li, Yonghui",98.33,60,15,2019,2.2211149999999997,52,3,33.65,22,54,9,2,4,S-5593-2016,3.33,
"Abbas, Ali",100.0,58,16,1955,1.3127362068965518,49,15,33.706896551724135,27,27,0,1,3,JVW-7277-2024,1.72,0000-0002-8768-9722
"Qiu, Jing",98.53,68,17,1938,2.254316176470588,61,16,28.5,24,43,4,2,3,DTC-6570-2022,2.94,0000-0003-4202-7802
"Xu, Chang",97.14,35,18,1792,2.6093828571428572,34,3,51.2,17,27,5,3,5,AAG-9337-2019,8.57,0000-0002-4756-0609
"Lenzen, Manfred",100.0,33,19,1705,2.933321212121212,32,7,51.666666666666664,21,19,1,2,0,D-3161-2013,6.06,0000-0002-0828-5288
"Zomaya, Albert Y.",92.16,51,20,1696,2.074172549019608,43,1,33.254901960784316,23,50,4,2,1,G-9697-2017,3.92,0000-0001-8560-6199
"Verbic, Gregor",100.0,48,21,1678,1.7886916666666668,37,9,34.958333333333336,22,20,1,1,3,AAR-1827-2021,2.08,0000-0003-4949-768X
"Zhang, Cuo",97.73,44,22,1644,2.4554113636363635,39,1,37.36363636363637,19,39,3,1,6,AAA-7325-2019,2.27,0000-0001-9048-339X
"Deb, Chirag",100.0,20,23,1611,2.8932150000000005,20,1,80.55,17,11,0,1,2,AAA-9486-2021,5.0,0000-0001-9634-6441
"Ramezani, Mohsen",100.0,30,24,1552,2.549873333333333,24,9,51.733333333333334,18,11,0,1,4,IVH-7908-2023,3.33,0000-0001-6839-6839
"Shi, Guodong",95.65,46,25,1531,1.5308695652173914,42,2,33.28260869565217,19,43,0,0,1,KPU-5932-2024,0.0,0000-0003-1130-239X
"Jamalipour, Abbas",88.51,87,26,1525,1.3694011494252873,69,14,17.528735632183906,23,45,0,0,2,IVH-1593-2023,0.0,
"Ranzi, Gianluca",96.72,61,27,1498,1.081872131147541,32,12,24.557377049180328,24,40,0,0,2,B-3950-2013,0.0,0000-0003-4603-8349
"Zhang, Hao",98.65,74,28,1414,0.9382,44,2,19.10810810810811,22,45,0,0,0,AAK-3346-2020,0.0,0000-0003-3430-139X
"Kim, Jungsoo",96.67,30,29,1377,2.1481033333333333,29,6,45.9,18,17,0,0,0,GQB-1511-2022,0.0,0000-0003-4012-1600
"Davarzani, Hoda",100.0,2,30,1334,6.23985,2,0,667.0,2,2,0,2,0,EQP-3015-2022,100.0,
"Huang, Jun",91.18,34,31,1267,1.913823529411765,18,5,37.26470588235294,22,24,0,1,2,D-6959-2013,2.94,0000-0001-8704-605X
"Parkinson, Thomas",91.67,24,32,1253,2.6832375,22,0,52.208333333333336,19,17,2,1,0,DXK-8586-2022,4.17,0000-0002-0088-8754
"Arandiyan, Hamid",100.0,12,33,1238,3.1008,9,4,103.16666666666667,11,8,0,3,1,O-3219-2019,25.0,0000-0001-5633-3945
"Gan, Yixiang",94.64,56,34,1224,1.1602232142857143,35,4,21.857142857142858,22,43,0,0,0,B-1551-2008,0.0,0000-0002-9621-0277
"Tran, Nguyen H.",96.88,32,35,1164,2.082765625,25,3,36.375,20,28,0,0,4,ABC-5127-2020,0.0,0000-0001-7323-9213
"Kalantar-zadeh, Kourosh",100.0,19,36,1144,3.11211052631579,10,12,60.21052631578947,11,4,0,3,10,O-3868-2018,15.79,0000-0001-6109-132X
"Shen, Luming",96.67,60,37,1116,1.38151,41,12,18.6,20,34,0,0,0,D-1581-2010,0.0,0000-0001-6243-4304
"Yu, Baosheng",100.0,8,38,1095,12.56725,8,0,136.875,7,7,0,2,4,GLE-3302-2022,25.0,
"Gholipour, Alireza",100.0,21,38,1095,2.264147619047619,17,4,52.142857142857146,15,15,0,0,0,ITV-2300-2023,0.0,
"Bell, Michael G. H.",97.14,35,40,1047,1.4355028571428572,26,1,29.914285714285715,18,25,1,0,0,KFE-6819-2024,0.0,0000-0001-8137-065X
"Zheng, Rongkun",94.44,18,41,950,3.8029444444444445,12,3,52.77777777777778,11,11,0,3,0,A-7923-2008,16.67,0000-0002-7860-2023
"Khushaba, Rami",93.33,15,42,945,2.7933733333333337,9,0,63.0,11,12,0,0,15,O-1038-2015,0.0,0000-0001-8528-8979
"Dias-da-Costa, D.",88.37,43,43,930,1.3533325581395348,29,6,21.627906976744185,17,36,0,2,2,D-2073-2009,4.65,0000-0002-2950-2237
"Li, Sinan",100.0,23,44,926,1.7771391304347828,23,1,40.26086956521739,18,15,1,0,4,H-8358-2015,0.0,0000-0001-9519-2321
"Zhao, Chunrong",100.0,20,45,876,2.9156500000000003,17,4,43.8,12,15,0,2,0,DTJ-8476-2022,10.0,0000-0002-4056-077X
"Lei, Chengwang",95.83,48,46,856,0.8508708333333334,41,2,17.833333333333332,19,12,0,0,0,B-5848-2015,0.0,0000-0002-8175-4781
"Einav, Itai",96.55,29,47,855,1.2725689655172414,20,0,29.482758620689655,17,16,2,0,0,B-5137-2011,0.0,0000-0003-2352-1354
"Cairney, Julie M",100.0,16,48,849,3.286875,15,1,53.0625,11,14,1,1,0,J-7931-2012,6.25,0000-0003-4564-2675
"Fletcher, David",90.24,41,49,824,0.9727121951219512,28,8,20.097560975609756,19,19,6,0,0,F-5524-2011,0.0,0000-0003-2221-4192
"Bliemer, Michiel",88.89,36,50,813,1.1574444444444445,32,4,22.583333333333332,16,18,0,1,0,HIZ-8969-2022,2.78,0000-0001-7602-5827
"Sukkarieh, Salah",97.14,35,51,812,1.1127228571428571,20,2,23.2,19,15,0,0,9,GFL-1397-2022,0.0,0000-0003-1173-9268
"Chen, Yuan",100.0,6,52,753,7.894633333333334,6,0,125.5,5,3,0,1,0,C-6637-2008,16.67,0000-0001-9059-3839
"Ho, Minh T.",100.0,14,53,750,2.088421428571429,9,7,53.57142857142857,10,5,0,1,8,FYW-8444-2022,7.14,0000-0003-4938-7974
"Thomson, Murray",90.48,21,54,731,1.4252619047619048,9,9,34.80952380952381,13,2,0,0,1,J-9962-2012,0.0,0000-0002-2255-4296
"Martin, Andrew",100.0,28,55,727,1.0679178571428571,12,1,25.964285714285715,17,25,1,0,1,GZL-3234-2022,0.0,0000-0002-8236-980X
"Pham, Cao Hung",92.16,51,56,725,0.7600666666666668,27,4,14.215686274509803,17,11,0,0,0,A-9543-2012,0.0,0000-0002-5503-5839
"Tao, Yuechuan",100.0,41,57,722,2.1305146341463415,39,2,17.609756097560975,15,27,2,0,1,JCE-4599-2023,0.0,0000-0003-4806-1227
"Behi, Mohammad Reza",100.0,12,58,709,3.1787666666666667,10,0,59.083333333333336,11,11,0,1,0,GAK-8924-2022,8.33,0000-0002-2484-2355
"Tan, Chunhui",100.0,2,59,704,19.93645,2,0,352.0,2,1,0,1,0,ITR-3436-2023,50.0,
"Chen, Weiyu",97.96,49,60,694,0.7935448979591838,20,16,14.16326530612245,15,23,0,0,0,ABG-8195-2020,0.0,
"ZHANG, JING",83.33,36,61,642,2.2289250000000003,28,3,17.833333333333332,14,25,1,1,2,HKF-4837-2023,2.78,0000-0001-6595-7661
"Chen, Wei",90.0,40,62,634,1.488375,29,8,15.85,15,20,1,0,0,DUK-9191-2022,0.0,0000-0001-9431-9247
"Mahmud, M A Parvez",100.0,12,63,632,1.89075,10,1,52.666666666666664,12,4,0,0,0,K-9830-2019,0.0,0000-0002-1905-6800
"Hancock, Gabriella M.",85.71,42,64,628,0.6483023809523809,23,2,14.952380952380953,15,5,0,0,0,GBP-9730-2022,0.0,0000-0003-0915-6928
"Zhang, Tianqi",90.91,33,65,626,1.716987878787879,21,14,18.96969696969697,13,11,0,1,4,HCI-6621-2022,3.03,0000-0002-6256-0877
"He, Yu",85.71,21,66,625,1.9771238095238097,8,20,29.761904761904763,10,0,6,1,1,CTO-4477-2022,4.76,
"Aguey-Zinsou, Kondo-Francois",93.94,33,67,608,0.8635878787878788,12,9,18.424242424242426,15,4,0,0,1,EJX-8052-2022,0.0,0000-0002-4239-6491
"Verstraete, Dries",92.0,25,68,581,0.868312,13,3,23.24,13,10,0,0,1,A-3790-2012,0.0,0000-0001-6267-1190
"Vassallo, Anthony M.",92.86,14,69,564,1.3915714285714285,10,2,40.285714285714285,11,5,0,0,0,DZK-3254-2022,0.0,
"Levinson, David Matthew",96.3,27,70,563,0.9151370370370371,10,4,20.85185185185185,15,12,0,0,0,A-8554-2012,0.0,0000-0002-4563-2963
"Fang, Jiayu",100.0,4,70,563,6.1528,4,2,140.75,4,0,0,2,0,AFR-1898-2022,50.0,0000-0003-0376-1043
"Amin, Ali",92.59,27,72,561,1.067288888888889,10,11,20.77777777777778,15,13,0,0,0,GYX-6534-2022,0.0,0000-0002-9088-8634
"Underwood, James",100.0,11,73,552,2.0639818181818184,9,2,50.18181818181818,10,5,0,1,7,DXK-5729-2022,9.09,0000-0003-0189-0706
"Vio, G.",92.86,28,74,544,0.6250892857142858,20,5,19.428571428571427,13,13,1,0,0,DWR-6141-2022,0.0,0000-0001-6540-2180
"Chauhan, Kapil",93.75,16,75,537,1.5568187500000001,14,5,33.5625,11,5,0,0,0,GBC-0203-2022,0.0,0000-0001-9698-8356
"Cakici, Murat",100.0,1,76,534,21.8214,1,0,534.0,1,0,0,1,0,EOU-6177-2022,100.0,
"Wang, Guangchen",88.0,25,77,533,1.106336,14,13,21.32,13,4,1,0,0,GGO-1386-2022,0.0,
"Kavehei, Omid",88.24,17,78,522,1.4735941176470588,6,4,30.705882352941178,10,12,1,0,5,C-1294-2012,0.0,0000-0002-2753-5553
"Uddin, Shahadat",100.0,19,78,522,2.4873157894736844,13,4,27.473684210526315,12,11,0,1,0,E-1963-2011,5.26,0000-0003-0091-6919
"Cleary, Matthew",94.59,37,80,520,0.7451405405405406,27,7,14.054054054054054,13,26,0,0,0,AAK-8674-2020,0.0,0000-0003-1558-7222
"Malik, Arunima",92.86,14,81,502,1.9191714285714288,13,2,35.857142857142854,10,10,0,1,0,IZE-7937-2023,7.14,0000-0002-4630-9869
"Luu, M. T.",94.44,18,82,498,1.4010944444444446,15,12,27.666666666666668,10,4,0,0,0,KCH-6048-2024,0.0,
"Hensher, David A",88.46,26,82,498,0.9662461538461538,23,1,19.153846153846153,12,13,0,0,2,C-4145-2011,0.0,0000-0003-0058-2242
"Nebot, Eduardo",95.24,21,84,486,1.244204761904762,12,1,23.142857142857142,12,6,0,0,3,GCZ-0597-2022,0.0,0000-0002-3914-3741
"LI, Mengyu",100.0,11,85,484,1.8726727272727275,10,1,44.0,9,5,1,0,0,AAD-6059-2019,0.0,0000-0002-6791-1170
"Lin, Zihuai",100.0,21,86,482,1.2134190476190476,17,2,22.952380952380953,15,16,2,0,1,X-7908-2019,0.0,0000-0002-3299-0411
"Kourmatzis, Agisilaos",94.12,34,87,477,0.6544882352941177,19,9,14.029411764705882,12,7,0,0,0,IVU-9144-2023,0.0,0000-0003-3932-0370
"Sun, Yi",100.0,13,88,474,1.7617153846153846,8,0,36.46153846153846,10,5,0,0,1,CBX-9744-2022,0.0,
"Safari, Azadeh",100.0,3,89,470,1.9553000000000003,2,0,156.66666666666666,3,3,0,1,0,DOB-6409-2022,33.33,
"Armfield, Steven",91.67,48,90,464,0.5417166666666667,36,6,9.666666666666666,13,29,0,0,0,JFK-3229-2023,0.0,0000-0002-8032-0017
"Ye, Lin",100.0,19,91,463,1.0285157894736843,11,5,24.36842105263158,12,14,0,0,2,B-9863-2012,0.0,0000-0003-0062-6436
"Worrall, Stewart",100.0,17,92,462,1.4088235294117648,10,1,27.176470588235293,11,4,0,0,3,AAB-4633-2020,0.0,0000-0001-7940-4742
"Liu, Yang",100.0,8,93,461,2.733475,8,2,57.625,7,5,2,1,3,DVL-4758-2022,12.5,0000-0002-0508-1474
"Geschke, Arne",100.0,5,94,460,3.76856,5,2,92.0,4,2,0,1,0,AAM-7434-2020,20.0,0000-0001-9193-5829
"Wu, Xiaofeng",96.3,27,95,457,0.9220333333333334,20,0,16.925925925925927,14,14,1,0,0,JGI-8087-2023,0.0,0000-0002-8016-0914
"Vucetic, Branka",91.3,23,96,454,1.5775782608695652,22,5,19.73913043478261,10,16,1,1,1,AEL-0885-2022,4.35,
"Tong, Liyong",96.3,27,97,452,0.7396074074074074,16,1,16.74074074074074,12,15,0,0,2,AAU-7502-2021,0.0,
"Brambilla, Arianna",96.0,25,98,449,1.234316,18,7,17.96,12,10,0,0,0,FYD-3571-2022,0.0,0000-0002-8494-7861
"Pei, Zengxia",100.0,4,99,441,45.140600000000006,3,1,110.25,4,2,0,1,0,ABD-5744-2021,25.0,0000-0002-3202-7879
"Zhou, Rusen",100.0,10,99,441,3.18142,8,1,44.1,9,9,0,1,4,AAX-5134-2021,10.0,0000-0002-0762-7792
"Steven, Grant P.",93.75,16,101,440,1.058175,13,1,27.5,12,7,0,0,0,GEG-2565-2022,0.0,0000-0002-0717-4332
"Wu, Chi",92.31,13,102,435,2.917538461538462,11,3,33.46153846153846,10,10,0,1,0,AAU-3149-2021,7.69,0000-0001-6438-4902
"Haynes, Brian S",100.0,14,103,433,1.1343214285714287,13,0,30.928571428571427,12,4,0,0,0,I-2562-2013,0.0,0000-0002-2024-039X
"Proust, Gwenaelle",94.44,18,104,432,1.354988888888889,12,4,24.0,12,8,0,0,0,A-3601-2010,0.0,0000-0003-0316-3115
"Nishihara, Naoe",100.0,4,105,424,1.6986500000000002,3,2,106.0,4,2,0,0,2,DWX-4687-2022,0.0,0000-0001-8085-832X
"Eder, Katja",100.0,1,106,414,18.149,1,0,414.0,1,1,0,1,0,AAQ-2518-2020,100.0,0000-0002-8108-9435
"Eggleton, Benjamin John",100.0,16,107,407,1.25719375,15,4,25.4375,9,7,1,0,0,L-3672-2019,0.0,0000-0003-4921-9727
"Cullen, PJ",92.86,14,108,391,2.782842857142857,12,3,27.928571428571427,10,11,0,1,4,C-1901-2008,7.14,0000-0001-7654-6171
"Dunn, Matthew",100.0,20,109,389,0.897105,19,0,19.45,12,16,0,0,0,AAF-7727-2021,0.0,0000-0001-7475-1390
"Wang, David",100.0,11,110,381,1.612109090909091,10,2,34.63636363636363,10,8,0,0,1,A-9763-2011,0.0,0000-0003-0767-1141
"Asadi Shamsabadi, Elyas",88.89,9,111,376,3.820666666666667,6,1,41.77777777777778,8,7,0,2,0,ABE-7546-2020,22.22,0000-0001-7314-5217
"Hasan, Mahmudul",100.0,11,112,374,2.6209818181818183,9,0,34.0,9,5,0,0,0,JDI-1445-2023,0.0,0000-0001-9481-5873
"Alexander, L.",100.0,1,113,369,14.1788,1,0,369.0,1,0,0,1,5,HHT-8827-2022,100.0,
"Pang, Gaoyang",100.0,8,114,367,2.8771125000000004,4,0,45.875,8,8,6,0,1,AAI-2716-2020,0.0,0000-0002-0948-4641
"Dong, Joe",100.0,1,114,367,4.1484000000000005,1,0,367.0,1,1,0,1,0,CNR-8012-2022,100.0,
"Bouguettaya, Athman",100.0,4,116,365,3.528975,4,1,91.25,4,3,0,1,0,B-7515-2011,25.0,0000-0003-1254-8092
"Mohajerpoor, Reza",100.0,14,117,363,1.3577714285714286,12,5,25.928571428571427,11,5,0,0,0,AAE-8455-2019,0.0,
"Kazemzadeh Azad, Sina",100.0,14,118,361,0.9684642857142858,9,4,25.785714285714285,12,4,0,0,0,O-6572-2016,0.0,0000-0002-2639-0292
"Leong, Philip H.W.",95.0,20,119,349,0.85778,11,3,17.45,10,12,1,0,0,IVH-1108-2023,0.0,0000-0002-3923-3499
"Rye, David C",80.0,5,119,349,1.22028,2,2,69.8,4,2,0,0,4,C-6402-2019,0.0,0000-0002-4254-1492
"Shan, Mao",100.0,19,121,347,1.1343789473684212,13,0,18.263157894736842,11,12,0,0,1,ITT-3524-2023,0.0,
"LI, Qing",100.0,14,122,346,3.7582500000000003,14,1,24.714285714285715,11,13,1,2,0,P-3519-2017,14.29,
"Kumar, Ashnil",100.0,4,123,345,2.7422750000000002,3,2,86.25,3,2,0,1,1,DVM-2897-2022,25.0,0000-0001-6236-7324
"Chen, Yuxiao",100.0,11,124,337,1.6876545454545455,6,5,30.636363636363637,10,0,0,0,1,HOQ-0169-2023,0.0,0000-0002-2666-1435
"Tahmasebinia, Faham",91.3,23,125,336,1.6756956521739133,8,10,14.608695652173912,10,11,0,0,0,L-3974-2019,0.0,0000-0002-0730-2998
"Zhang, Jiawei",86.36,22,126,331,0.8181,8,6,15.045454545454545,9,9,0,0,2,HJE-9557-2022,0.0,0000-0001-7827-0383
"Cullen, PJ",100.0,4,127,327,3.2193,3,0,81.75,4,4,0,0,3,W-9341-2019,0.0,0000-0001-7654-6171
"Shen, Yan",100.0,17,127,327,0.8917882352941177,12,0,19.235294117647058,13,6,0,0,0,AAY-7375-2020,0.0,0000-0003-1430-3451
"Patterson, John C.",100.0,22,129,326,0.5889272727272727,20,0,14.818181818181818,11,5,0,0,0,DMJ-0877-2022,0.0,
"Naderpajouh, Nader",94.44,18,130,324,1.1036055555555557,12,1,18.0,11,14,0,0,0,AAD-1525-2020,0.0,0000-0001-9628-9766
"Bambach, M.",95.45,22,130,324,0.7855772727272728,15,5,14.727272727272727,10,1,0,0,0,FYN-3719-2022,0.0,0000-0002-3512-1473
"kalantar-zadeh, Kourosh",50.0,4,132,322,2.9316750000000003,4,1,80.5,2,2,0,1,2,O-3697-2018,25.0,0000-0001-6036-7371
"Sohail, A",94.12,17,133,318,0.8620294117647059,5,2,18.705882352941178,11,12,0,0,0,AAP-8462-2021,0.0,0000-0001-6835-6212
"Chang, Li",92.86,14,134,316,0.9179142857142858,8,1,22.571428571428573,9,11,0,0,0,A-7382-2011,0.0,0000-0003-2326-6269
"Manchester, Ian R.",100.0,8,135,315,1.6211000000000002,7,0,39.375,8,6,0,0,2,DWX-8662-2022,0.0,0000-0002-7035-3173
"Chen, Zhe",100.0,10,136,314,2.62709,10,0,31.4,9,6,0,0,1,AAT-9716-2020,0.0,0000-0001-5004-8975
"Wang, Jia",100.0,16,137,304,1.01745,15,6,19.0,12,0,0,0,0,AAI-1165-2019,0.0,0000-0002-6340-7807
"Bowman, Mark",83.33,6,137,304,2.3750666666666667,4,4,50.666666666666664,4,2,1,0,1,CGF-4561-2022,0.0,
"Shen, Zhixian",100.0,10,139,301,2.08852,8,3,30.1,7,1,0,0,0,FXY-8350-2022,0.0,
"White, Richard T.",100.0,1,139,301,17.7314,1,0,301.0,1,1,0,1,0,EDZ-6425-2022,100.0,
"An, Xianghai",100.0,5,141,300,3.23684,5,1,60.0,5,4,1,1,0,C-1546-2010,20.0,0000-0002-4246-3797
"Maggi, Federico",95.0,20,142,299,0.9278000000000001,17,5,14.95,13,11,1,0,0,ABG-8100-2020,0.0,0000-0002-7878-8112
"Li, Fengwang",100.0,3,143,297,7.026166666666668,3,0,99.0,3,3,0,2,2,AAO-6034-2020,66.67,0000-0003-1531-2966
"Cao, Yue",100.0,16,143,297,1.40445,10,7,18.5625,9,2,0,0,0,IZD-9445-2023,0.0,0000-0002-3514-6419
"Nelson, John D.",77.78,18,145,296,0.9622388888888889,6,5,16.444444444444443,9,10,3,0,0,JLF-7804-2023,0.0,0000-0003-2199-7412
"Liao, Xiaozhou",100.0,6,146,293,2.9928833333333333,5,1,48.833333333333336,5,4,0,1,0,B-3168-2009,16.67,0000-0001-8565-1758
"Gocer, Ozgur",91.67,12,147,288,1.0941666666666665,4,6,24.0,8,5,0,0,0,JAO-3900-2023,0.0,0000-0002-3978-440X
"Langrish, Timothy A. G.",100.0,24,148,285,0.5566583333333334,16,1,11.875,11,2,0,0,0,FZZ-6248-2022,0.0,0000-0002-9927-345X
"She, Changyang",85.71,7,149,284,3.367914285714286,7,0,40.57142857142857,5,6,1,1,0,GFU-1762-2022,14.29,
"Minasian, Robert",100.0,12,150,279,0.9299916666666667,8,0,23.25,9,1,0,0,2,FKP-1040-2022,0.0,
"Williams, Stefan",84.62,13,151,278,0.8491538461538463,6,2,21.384615384615383,8,8,1,0,2,AAE-4376-2020,0.0,0000-0001-9416-5639
"Lv, Jinglei",100.0,8,152,264,1.4876875000000003,3,0,33.0,6,8,0,0,0,GVQ-8877-2022,0.0,0000-0002-4906-2646
"Zhou, Luping",94.74,19,153,263,1.2115210526315792,17,0,13.842105263157896,10,15,1,0,0,AAD-6045-2020,0.0,0000-0001-8762-2424
"Qadir, Abdul",100.0,9,154,261,0.9262333333333334,7,0,29.0,7,6,0,0,0,L-4061-2019,0.0,0000-0003-4720-8266
"Bargoti, Suchet",100.0,2,155,255,5.1675,2,0,127.5,2,0,0,1,2,ELI-9450-2022,50.0,
"Ramos, Fabio",84.21,19,156,254,0.7673842105263159,11,0,13.368421052631579,8,12,7,0,1,GPA-4792-2022,0.0,
"Airey, D.",88.24,17,157,251,0.8067352941176471,5,4,14.764705882352942,7,8,0,0,0,EKM-5821-2022,0.0,
"Meares, S.",100.0,4,157,251,2.39105,4,0,62.75,3,3,0,0,0,FLT-3006-2022,0.0,
"Niu, J.",100.0,2,159,248,3.4526000000000003,2,0,124.0,2,2,0,0,0,DKT-2289-2022,0.0,
"Koprinska, Irena",83.33,6,160,247,1.6545833333333333,5,3,41.166666666666664,4,2,0,0,0,GFF-3675-2022,0.0,0000-0001-9479-4187
"Kirkpatrick, Michael",94.44,18,160,247,0.7189888888888889,13,2,13.722222222222221,12,8,0,0,0,AAB-9398-2019,0.0,0000-0002-7157-6440
"Kavanagh, John M.",92.31,13,162,246,1.0521846153846153,8,1,18.923076923076923,8,3,1,0,0,DWG-6430-2022,0.0,0000-0002-9129-1215
"Hadigheh, Ali",92.86,14,162,246,1.401757142857143,8,4,17.571428571428573,11,7,0,0,0,I-1317-2019,0.0,0000-0002-4206-0381
"Chang, Lijun",92.31,13,162,246,1.0049076923076923,10,4,18.923076923076923,6,5,0,0,1,ITH-1735-2023,0.0,
"Masi, Filippo",100.0,10,165,245,1.91695,7,8,24.5,7,2,0,1,0,DXB-5171-2022,10.0,0000-0001-8899-6700
"EBRAHIMZADEH HASSANABADI, MOHSEN",90.91,11,166,236,1.0389545454545457,5,4,21.454545454545453,8,5,0,0,0,K-9794-2015,0.0,0000-0002-0953-6157
"Valix, Marjorie",100.0,5,167,235,2.6499800000000002,5,0,47.0,4,2,0,1,0,ECF-6614-2022,20.0,
"Guan, Genliang",100.0,2,168,234,4.39185,2,0,117.0,2,2,0,0,0,EXV-0594-2022,0.0,
"Arvan, Meysam",100.0,3,169,231,2.9431333333333334,3,0,77.0,3,2,0,0,0,DVN-2342-2022,0.0,0000-0002-4431-9991
"Pintaldi, Sergio",100.0,4,169,231,1.4431500000000002,4,4,57.75,4,0,0,0,0,DWS-1247-2022,0.0,0000-0003-3860-5825
"Talebian, Sepehr",100.0,7,171,230,1.3728857142857145,1,1,32.857142857142854,6,3,0,0,0,E-6537-2016,0.0,0000-0002-4735-0986
"Hasan, Nazmul",100.0,4,172,227,2.809175,1,0,56.75,4,1,0,1,2,N-4592-2015,25.0,0000-0001-5910-6465
"Fu, Huan",83.33,6,172,227,2.2265833333333336,6,1,37.833333333333336,5,5,2,0,0,GEF-0343-2022,0.0,0000-0003-0843-7955
"Omidvar, Amir",100.0,9,174,226,1.3056666666666668,7,1,25.11111111111111,7,4,0,0,0,AAN-3927-2020,0.0,0000-0003-1578-5093
"Deng, Tao",100.0,2,175,223,5.3232,2,0,111.5,2,2,0,0,0,CFN-0347-2022,0.0,
"Su, Peng",92.86,14,176,222,0.9782142857142857,8,7,15.857142857142858,8,1,0,0,3,IGM-7181-2023,0.0,0000-0003-1275-235X
"Salehipour, Amir",84.62,13,177,221,0.9194769230769231,6,1,17.0,6,9,0,0,0,DWG-0628-2022,0.0,0000-0003-4866-1396
"Wan, Boyang",100.0,4,178,220,2.594325,2,3,55.0,4,0,1,0,1,ABD-5973-2021,0.0,
"Kwok, K. C. S.",91.67,12,179,219,1.5313166666666669,9,2,18.25,7,10,0,0,0,HSW-4259-2023,0.0,0000-0002-0153-9978
"Hasan, Rasedul",100.0,3,179,219,1.1699666666666666,3,0,73.0,3,2,0,0,0,DTU-0393-2022,0.0,0000-0002-1477-0909
"Morrison, Blair",100.0,4,181,218,2.2111,4,1,54.5,4,1,0,0,0,CBW-9462-2022,0.0,0000-0002-7150-1887
"Tanner, Roger I.",94.12,17,182,215,0.5732117647058823,7,0,12.647058823529411,10,8,0,0,0,GFY-9453-2022,0.0,0000-0003-1365-6052
"McBain, D",100.0,1,183,212,8.5478,1,0,212.0,1,1,0,1,0,FJW-3811-2022,100.0,
"Li, Jiaquan",91.67,12,184,210,1.255225,5,7,17.5,7,3,1,0,0,FLD-2620-2022,0.0,
"Khezri, Mani",90.0,20,185,209,0.67953,20,3,10.45,8,5,0,0,0,FZT-7019-2022,0.0,0000-0002-2127-0013
"lin, jun",100.0,8,185,209,3.5935750000000004,8,0,26.125,7,3,0,1,0,HKE-1495-2023,12.5,
"Bryson, Mitch",100.0,7,187,206,1.2842285714285715,4,2,29.428571428571427,5,3,0,0,2,GDU-5574-2022,0.0,0000-0001-8784-6970
"Chung, Yuk Ying",100.0,8,187,206,1.4756625,8,1,25.75,7,6,0,0,0,CMK-7376-2022,0.0,
"Airey, David W.",100.0,13,189,205,0.8030384615384616,5,4,15.76923076923077,9,3,0,0,0,IIX-5560-2023,0.0,
"McEwan, Alistair L",100.0,9,190,204,0.9034222222222223,6,1,22.666666666666668,6,8,2,0,2,W-6552-2019,0.0,0000-0001-7597-6372
"Chen, Qikun",90.0,10,190,204,1.4617200000000001,1,2,20.4,6,8,4,0,0,FZJ-8853-2022,0.0,0000-0003-3711-0310
