Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Li, Zhikao",100.0,3,385,96,1.8503666666666667,3,0,32.0,3,3,1,0,0,FGC-8058-2022,0.0,
"He, Kaiqiang",87.5,8,387,95,1.1572375000000001,7,6,11.875,4,0,1,0,0,CSV-0101-2022,0.0,
"Marzbanrad, Faezeh",80.0,10,387,95,1.10538,3,1,9.5,7,7,0,0,0,O-9998-2017,0.0,0000-0003-0551-1611
"Chauhan, Sunita",81.25,16,387,95,0.46839375000000005,7,1,5.9375,5,6,0,0,0,A-3814-2011,0.0,0000-0002-0558-3941
"Hasan, Mehedi",88.89,9,387,95,0.5947444444444445,3,0,10.555555555555555,5,5,1,0,0,HHC-4236-2022,0.0,0000-0002-8474-8061
"Charlton, Judith L.",100.0,8,391,94,0.5276000000000001,5,3,11.75,5,3,1,0,0,DVD-1582-2022,0.0,0000-0002-5990-2151
"Chen, Wanqing",66.67,3,391,94,2.0293,2,2,31.333333333333332,2,0,2,0,0,JVB-5769-2023,0.0,
"Wood, David R.",70.59,17,391,94,0.30713529411764706,0,1,5.529411764705882,4,13,0,0,0,JIS-0756-2023,0.0,0000-0001-8866-3041
"Delir Haghighi, Pari",100.0,4,394,92,1.048475,3,2,23.0,4,0,0,0,0,AAV-8378-2020,0.0,0000-0001-9922-1214
"Kannadasan, Ezhilsabareesh",100.0,6,395,91,0.9254333333333333,5,0,15.166666666666666,5,1,0,0,0,GDG-9153-2022,0.0,0000-0003-1441-4311
"Bos, Joannette J. (Annette)",100.0,1,396,90,3.6778,1,0,90.0,1,1,0,0,0,EMQ-9391-2022,0.0,
"Zhang, Yong",100.0,1,396,90,3.6778,0,1,90.0,1,0,0,0,0,FYF-8083-2022,0.0,0000-0003-2148-3913
"Thomas, Christian",100.0,7,396,90,0.5088857142857143,6,3,12.857142857142858,6,4,0,0,0,Q-3222-2019,0.0,0000-0003-4324-530X
"Forouzideh, Nafiseh",100.0,5,396,90,0.67066,2,1,18.0,5,3,0,0,0,EUR-3992-2022,0.0,
"Teh, Chee Yang",100.0,1,396,90,1.0173,1,1,90.0,1,0,0,0,0,CCX-6869-2022,0.0,
"Lee, Vincent Chieng Chen",100.0,7,401,89,0.9093142857142859,7,2,12.714285714285714,6,1,0,0,0,AGH-3080-2022,0.0,0000-0003-3906-2658
"Yucel, Murat",92.31,13,401,89,0.39235384615384616,0,6,6.846153846153846,5,2,0,0,0,JXI-8578-2024,0.0,0000-0002-0349-4013
"Low, Fiona",100.0,3,403,88,1.0739666666666667,3,0,29.333333333333332,3,2,0,0,0,IEC-3990-2023,0.0,
"Han, Shuai",100.0,1,403,88,5.1839,1,1,88.0,1,0,0,0,0,IDC-5717-2023,0.0,
"Tiu, Carlos",100.0,2,405,87,1.76615,0,0,43.5,2,2,0,0,0,GFP-9471-2022,0.0,
"Chan, Wesley P.",100.0,4,405,87,0.8795250000000001,3,1,21.75,3,2,0,0,1,GWB-4016-2022,0.0,0000-0002-6299-2098
"Tan, Lling-Lling",83.33,6,405,87,2.3331333333333335,5,0,14.5,4,4,0,0,0,DZM-1790-2022,0.0,
"Panagiotidou, Maria",100.0,4,405,87,1.5650000000000002,2,0,21.75,3,1,0,0,0,AAE-3372-2019,0.0,0000-0002-9037-3067
"Pandey, Varun",100.0,2,405,87,1.53145,2,1,43.5,2,0,0,0,0,DLO-8802-2022,0.0,
"Prationo, Wirhan",100.0,2,405,87,1.6415000000000002,2,0,43.5,2,1,0,0,0,DOF-0637-2022,0.0,
"rajan, ramesh",100.0,3,411,86,1.0746666666666667,1,3,28.666666666666668,3,0,0,0,1,L-4842-2019,0.0,0000-0001-9862-0520
"Ashrafi, Hamed",100.0,4,411,86,1.8311000000000002,3,2,21.5,4,2,0,0,0,ENU-3442-2022,0.0,
"Cheng, Wenlong",100.0,3,413,85,1.5031999999999999,2,1,28.333333333333332,3,1,0,0,0,C-7516-2012,0.0,0000-0002-2346-4970
"Parsa, Mehrdad",100.0,3,413,85,1.2488000000000001,3,0,28.333333333333332,3,1,1,0,0,AAR-2836-2021,0.0,0000-0001-9272-9058
"Liu, Cheng",75.0,8,413,85,0.7417250000000001,7,0,10.625,5,5,0,0,0,DDJ-4106-2022,0.0,
"Palmer, Graham",100.0,5,413,85,4.03252,4,1,17.0,5,0,0,0,0,JUU-3336-2023,0.0,
"Cadarso, Víctor J",80.0,10,413,85,0.4418,4,0,8.5,5,7,2,0,1,A-3591-2015,0.0,0000-0002-5103-8717
"Ali, Mohammad Asgar",100.0,2,418,84,1.7065000000000001,0,0,42.0,2,2,0,0,0,CBB-9176-2022,0.0,
"Rose, Geoffrey",100.0,9,418,84,0.35625555555555555,2,2,9.333333333333334,5,0,0,0,0,GCW-0746-2022,0.0,0000-0002-3662-0143
"Hein, Klaus",100.0,2,418,84,0.6189,2,0,42.0,2,1,0,0,0,ICX-0180-2023,0.0,
"Paranawithana, Ishara",100.0,4,418,84,1.00725,1,0,21.0,4,4,0,0,0,HKW-1606-2023,0.0,0000-0001-6509-9687
"Phillips, Andrew",50.0,2,422,83,1.1464,1,0,41.5,1,2,0,0,0,JFM-2920-2023,0.0,0000-0003-1156-7056
"Sasmal, Chandi",100.0,5,422,83,0.62168,4,0,16.6,5,1,0,0,0,C-3511-2017,0.0,
"Patti, Antonio F.",100.0,4,422,83,0.72735,2,0,20.75,3,4,0,0,0,GDQ-9847-2022,0.0,0000-0003-2801-751X
"Kavnoudias, Helen",100.0,2,422,83,1.8302,0,1,41.5,2,1,0,0,2,FBZ-7685-2022,0.0,
"Hay, Jacqueline",100.0,2,426,82,1.6161500000000002,2,2,41.0,2,0,0,0,0,EZO-9191-2022,0.0,
"Morrison, Daniel",100.0,5,426,82,0.70536,2,3,16.4,4,1,0,0,0,GCU-0433-2022,0.0,0000-0001-7899-3258
"Mutton, Peter",100.0,12,426,82,0.7377750000000001,8,3,6.833333333333333,5,4,0,0,0,GCC-7868-2022,0.0,0000-0003-1319-3385
"Morando, Mark Mario",100.0,1,426,82,3.5947,0,0,82.0,1,1,0,0,0,INQ-2604-2023,0.0,
"Wu, X.",100.0,2,426,82,1.9207,0,1,41.0,2,1,0,0,0,EEZ-4869-2022,0.0,
"Weightman, Joel",100.0,3,426,82,1.2212333333333334,2,0,27.333333333333332,3,2,0,0,0,GHU-7849-2022,0.0,
"Zhou, Xiaotian",100.0,6,432,81,1.3669166666666666,4,3,13.5,5,1,1,0,0,GWK-8451-2022,0.0,0000-0002-6214-4494
"Chhabra, V.",100.0,2,432,81,2.1351,2,0,40.5,2,2,0,0,0,CIZ-1193-2022,0.0,
"Pun, Chung Lun",100.0,5,434,80,1.0198,5,1,16.0,4,3,0,0,0,DLZ-9408-2022,0.0,
"Al Mamun, Md Abdulla",100.0,1,434,80,1.2075,0,0,80.0,1,0,0,0,0,GWP-3346-2022,0.0,0000-0003-0310-4078
"Toosi, Adel N.",100.0,3,436,79,1.8212333333333335,3,1,26.333333333333332,3,2,0,0,0,H-7411-2019,0.0,0000-0001-5655-5337
"Lenne, Michael G.",100.0,4,436,79,0.784025,1,0,19.75,3,4,0,0,0,JKP-6604-2023,0.0,
"Singh, Jagmohan",100.0,4,436,79,0.802125,2,1,19.75,3,0,0,0,0,DVT-2862-2022,0.0,0000-0002-4688-0643
"Maleki, Siavash",100.0,3,436,79,1.1859,3,0,26.333333333333332,3,0,0,0,0,FOK-1365-2022,0.0,
"Yu, Pei",85.71,7,436,79,1.1275142857142857,5,4,11.285714285714286,4,2,0,0,0,KLA-2049-2024,0.0,0000-0003-4041-4681
"Strengers, Yolande",66.67,3,436,79,4.6696333333333335,2,0,26.333333333333332,2,1,0,0,0,AFP-7802-2022,0.0,
"Zhang, C.",100.0,2,442,78,1.7097,2,2,39.0,2,0,0,0,0,IQR-0660-2023,0.0,
"Shannon, B.",90.91,11,443,77,0.39878181818181824,5,2,7.0,6,2,0,0,0,DSE-2134-2022,0.0,0000-0001-7818-1524
"Jin, Hongbin",90.0,10,444,76,0.57541,1,4,7.6,4,1,0,0,0,DTY-0081-2022,0.0,0000-0002-0193-1566
"Zhou, Zongyan",100.0,3,445,75,1.0464666666666667,2,1,25.0,3,1,0,0,0,A-5013-2009,0.0,0000-0002-0480-7173
"Roy, Binayak",100.0,4,445,75,0.8244750000000001,1,1,18.75,4,0,0,0,0,AAM-2040-2021,0.0,0000-0003-1204-9808
"Burke, Michael",72.73,11,445,75,0.7334727272727274,2,0,6.818181818181818,5,6,1,0,1,AAI-8023-2020,0.0,0000-0001-7426-1498
"Auxilio, Anthony R.",100.0,3,445,75,1.0936000000000001,1,0,25.0,3,2,0,0,1,CEI-0388-2022,0.0,
"Hamid, Rawnak",100.0,1,449,74,3.0239000000000003,0,0,74.0,1,0,0,0,2,FBS-3203-2022,0.0,
"Gui, Emi Minghui",66.67,3,449,74,0.5313,2,1,24.666666666666668,2,1,0,0,0,CSP-1983-2022,0.0,
"Oxley, Jennifer",100.0,5,449,74,0.6030000000000001,1,2,14.8,4,0,0,0,0,DWX-0497-2022,0.0,0000-0002-7519-1994
"Borg, Kim",100.0,3,449,74,1.4004666666666667,3,2,24.666666666666668,3,0,0,0,0,Y-7617-2019,0.0,0000-0001-5614-5602
"Low, Fiona",100.0,1,449,74,2.8435,1,0,74.0,1,1,0,0,0,FKI-1572-2022,0.0,
"Tyo, J Scott",83.33,12,454,73,0.23148333333333335,5,2,6.083333333333333,6,6,1,0,0,AAY-1143-2021,0.0,0000-0002-9529-0631
"Swiecki, Zachari",100.0,3,454,73,0.9641666666666667,0,1,24.333333333333332,3,0,0,0,0,GEU-1347-2022,0.0,0000-0002-7414-5507
"Zhao, Xiaojian",100.0,10,454,73,0.32267999999999997,9,4,7.3,5,2,0,0,2,ITW-8933-2023,0.0,0000-0001-8821-9602
"Albrecht, David W.",100.0,1,457,72,3.1564,0,1,72.0,1,0,0,0,1,DTC-0765-2022,0.0,0000-0002-7903-323X
"Jiang, Liang",100.0,1,457,72,2.7666,1,1,72.0,1,0,0,0,0,CWW-1534-2022,0.0,
"Gamage, Ranjith Pathegama",100.0,4,457,72,1.732625,3,1,18.0,4,3,0,0,0,HWY-6891-2023,0.0,
"Avadiar, Terence",100.0,4,457,72,0.86,3,0,18.0,4,0,0,0,0,ELZ-0876-2022,0.0,
"Shen, Hsin-Hui",100.0,1,457,72,2.7666,1,0,72.0,1,1,0,0,0,GCX-5536-2022,0.0,0000-0002-8541-4370
"Choudhary, Lokesh",100.0,2,457,72,3.0323,0,0,36.0,2,1,0,0,0,FZW-6342-2022,0.0,0000-0002-7674-3439
"Asadzadeh, Amin",100.0,1,457,72,1.3752,1,0,72.0,1,1,0,0,0,EKQ-0257-2022,0.0,
"曾, 梦洁",90.0,10,457,72,1.06214,4,6,7.2,6,2,0,0,0,GSO-0535-2022,0.0,0000-0002-7815-9586
"Rajamuni, Methma",100.0,5,465,71,0.6920400000000001,4,1,14.2,4,0,0,0,0,AAO-1067-2021,0.0,0000-0001-8059-2728
"Susilawati, Susilawati",100.0,4,465,71,1.119275,2,0,17.75,3,3,0,0,0,AAT-7025-2021,0.0,0000-0003-1831-6743
"Redout, Jean-Michel",100.0,1,465,71,2.9013,1,0,71.0,1,0,0,0,1,DPK-5879-2022,0.0,
"Wang, Huachuan",100.0,3,465,71,2.782833333333333,3,0,23.666666666666668,3,3,0,0,0,HRB-4715-2023,0.0,0000-0001-5307-3690
"McArthur, D.",100.0,3,465,71,0.9974666666666666,1,0,23.666666666666668,2,0,0,0,0,DHU-7995-2022,0.0,
"Sounthararajah, Arooran",100.0,1,465,71,0.8495,0,0,71.0,1,0,0,0,0,ITN-2704-2023,0.0,
"Petitjean, François",100.0,6,471,70,0.6526333333333334,1,0,11.666666666666666,5,4,0,0,0,A-5921-2011,0.0,0000-0001-5334-3574
"Sui, Hao",94.12,17,471,70,0.48283529411764714,10,7,4.117647058823529,5,2,0,0,0,DXX-0162-2022,0.0,0000-0002-2030-8315
"Gerdroodbari, Yasin Zabihinia",83.33,6,471,70,1.1561833333333336,5,4,11.666666666666666,4,0,0,0,0,CQV-3126-2022,0.0,
"Dutta, Troyee Tanu",87.5,8,471,70,0.78845,6,1,8.75,5,2,1,0,0,P-1722-2019,0.0,0000-0002-2378-2864
"Fan, Shu",100.0,2,475,69,2.27635,2,0,34.5,2,2,0,0,3,CNZ-5227-2022,0.0,
"Ghasab, Mohammad Ali Jan",100.0,1,475,69,2.6513,1,0,69.0,1,0,0,0,0,CSM-3092-2022,0.0,
"Singla, M.",100.0,2,475,69,2.1227,1,1,34.5,2,0,0,0,0,DRH-1534-2022,0.0,
"Pasha, Muhammad Fermi",100.0,5,478,68,1.55684,1,0,13.6,5,4,0,0,0,AAM-5097-2020,0.0,0000-0002-9848-8950
"Perkasa, Caesar",100.0,2,478,68,1.2745000000000002,0,0,34.0,2,1,0,0,4,IFT-4480-2023,0.0,
"Abramson, Michael",100.0,3,478,68,1.0979333333333334,1,2,22.666666666666668,3,1,0,0,0,AAQ-2671-2020,0.0,0000-0002-9954-0538
"Das, Shrayan",100.0,2,478,68,1.73985,1,2,34.0,2,0,0,0,0,FZA-5107-2022,0.0,0000-0001-6228-1483
"Tack, Guido",100.0,2,478,68,1.4213,1,2,34.0,2,0,0,0,0,EAO-9969-2022,0.0,
"Muller, Bernhard",100.0,6,478,68,0.7722500000000001,1,3,11.333333333333334,5,0,1,0,0,DIV-3892-2022,0.0,
"Sufi, Fahim",100.0,5,478,68,1.6922000000000001,0,0,13.6,4,3,0,0,0,AFL-8167-2022,0.0,0000-0002-9683-0839
"Sim, Malcolm",100.0,2,478,68,1.48055,1,2,34.0,2,0,0,0,0,I-2761-2014,0.0,0000-0003-4739-2817
"Zhang, Jinao",100.0,6,478,68,0.6034,2,2,11.333333333333334,5,0,0,0,0,AAT-2322-2021,0.0,0000-0002-1994-8374
"Albrecht, Thomas",100.0,6,487,67,0.4864166666666667,4,0,11.166666666666666,5,6,0,0,0,HLU-2030-2023,0.0,0000-0002-8210-6946
"Rong, Jia",100.0,7,487,67,0.5773,0,0,9.571428571428571,4,7,0,0,0,A-4956-2011,0.0,0000-0002-9462-3924
"Cook, Perran LM",100.0,1,487,67,2.9372000000000003,1,1,67.0,1,0,0,0,0,D-2574-2010,0.0,0000-0002-0444-3488
"Jasieniak, Jacek",100.0,4,487,67,0.892075,2,0,16.75,4,3,0,0,0,H-3380-2011,0.0,0000-0002-1608-6860
"Matthews, Bernadette",100.0,2,487,67,1.4313500000000001,2,1,33.5,1,1,0,0,0,DTA-4484-2022,0.0,0000-0002-6258-2961
"Brugger, Joël",83.33,6,492,66,0.4963166666666667,6,4,11.0,3,2,0,0,0,C-7113-2008,0.0,0000-0003-1510-5764
"Maharaj, Elizabeth Ann",100.0,2,492,66,1.61015,2,0,33.0,2,2,0,0,0,DWK-7972-2022,0.0,0000-0002-5513-962X
"Labelle, Elena",100.0,1,492,66,2.697,0,0,66.0,1,1,0,0,0,DCC-8973-2022,0.0,
"Phillips, Andrew J. K.",100.0,5,492,66,0.51912,0,0,13.2,3,1,0,0,0,JFM-4632-2023,0.0,
"Dowsley, Rafael",66.67,3,496,65,1.4502666666666668,1,0,21.666666666666668,2,3,1,0,0,DVD-0869-2022,0.0,0000-0002-7588-2410
"Issac, Miriam",100.0,3,496,65,1.1972666666666667,2,0,21.666666666666668,3,0,0,0,0,EYM-5012-2022,0.0,
"Athauda, Tharindu",100.0,2,496,65,1.77065,0,0,32.5,2,0,0,0,0,H-5618-2018,0.0,0000-0002-4022-3968
"Cui, Hui",100.0,3,496,65,1.3998666666666668,2,2,21.666666666666668,3,1,0,0,0,JSB-6500-2023,0.0,0000-0002-5820-2233
"Barry, N. A.",100.0,3,496,65,0.8540000000000001,0,3,21.666666666666668,2,0,0,0,0,ELW-1938-2022,0.0,
"Yang, Sasha",100.0,5,501,64,1.1118200000000003,5,1,12.8,4,4,1,0,0,GKS-5001-2022,0.0,
"Salehi, Safoura",100.0,2,501,64,1.9833,2,2,32.0,2,0,0,0,0,DXG-4296-2022,0.0,0000-0003-3335-7930
"Zou, Zongsheng",100.0,3,501,64,0.8958,3,3,21.333333333333332,3,0,0,0,0,CID-7524-2022,0.0,
"Rahman, Md Mostafizur",100.0,6,501,64,1.6350166666666668,5,0,10.666666666666666,4,4,0,0,0,KLY-1391-2024,0.0,0009-0008-9891-720X
"Shamdani, A.",100.0,2,501,64,1.3606,0,0,32.0,2,2,1,0,0,GFS-8846-2022,0.0,0000-0002-3258-2653
"Walker, Jeffrey P.",100.0,6,501,64,0.8844833333333333,5,2,10.666666666666666,3,3,0,0,0,DZS-5152-2022,0.0,0000-0002-4817-2712
"Li, Jun",100.0,3,501,64,1.3009000000000002,2,1,21.333333333333332,3,2,2,0,0,GXF-6350-2022,0.0,
"Qiu, Chunkai",100.0,2,501,64,2.3604000000000003,1,0,32.0,2,1,0,0,1,DZQ-5970-2022,0.0,0000-0002-9729-8004
"Kalansuriya, Prasanna",100.0,2,509,63,1.3123,2,0,31.5,2,1,0,0,0,FCH-3248-2022,0.0,
"De Cieri, Helen",100.0,2,509,63,1.20025,1,1,31.5,2,0,0,0,0,DWX-8009-2022,0.0,0000-0002-5184-4110
"Freudenstein, Frederik",100.0,2,509,63,1.266,1,0,31.5,2,2,1,0,0,AAT-8170-2020,0.0,0000-0003-2714-6854
"Wong, WM",100.0,1,509,63,2.4208000000000003,1,1,63.0,1,0,0,0,0,IQP-1388-2023,0.0,
"Mulvihill, Christine M.",100.0,2,509,63,1.2701,2,0,31.5,2,2,0,0,0,IOF-2487-2023,0.0,
"Al-Saadi, Saad",100.0,2,509,63,53.77085,1,1,31.5,2,1,0,0,0,GBJ-4202-2022,0.0,0000-0001-9307-0953
"Sadri, Alireza",100.0,1,515,62,3.1427,1,1,62.0,1,0,1,0,0,HLF-4561-2023,0.0,0000-0002-4291-4789
"Chan, Wesley P.",100.0,2,515,62,1.1312,2,0,31.0,2,1,0,0,0,CKS-4427-2022,0.0,
"Ting, Yi",100.0,1,515,62,2.3309,1,0,62.0,1,0,0,0,0,KPA-5659-2024,0.0,
"Terrington, Stephen",100.0,7,515,62,0.9726714285714285,7,0,8.857142857142858,4,1,0,0,0,HMO-7791-2023,0.0,
"Yong, Kai Yen",100.0,2,515,62,2.0491,2,0,31.0,2,0,0,0,0,EFH-8602-2022,0.0,
"Khan, Mohammad F.",100.0,3,515,62,0.8973000000000001,1,1,20.666666666666668,3,2,0,0,0,DWE-2491-2022,0.0,0000-0002-6373-7021
"Kaufman, Stefan",100.0,2,515,62,1.2754,2,1,31.0,2,0,0,0,0,DXG-4258-2022,0.0,0000-0001-7973-3845
"Teo, Serena L.Y",100.0,2,522,61,1.6315,2,0,30.5,2,1,0,0,0,DYT-5158-2022,0.0,0000-0002-3309-4715
"Lian, Yanjian",100.0,2,522,61,2.00765,2,1,30.5,2,0,0,0,0,FJL-4395-2022,0.0,
"Zhang, C.",100.0,2,522,61,1.546,2,0,30.5,2,2,0,0,0,EGS-9885-2022,0.0,
"Leach, Michael James",100.0,2,522,61,1.15745,0,2,30.5,2,0,0,0,0,FGZ-7170-2022,0.0,
"Chan, D.",100.0,4,522,61,0.7939750000000001,1,4,15.25,3,0,0,0,0,CIH-5461-2022,0.0,
"Joseph Tan, David",100.0,4,522,61,0.635575,0,0,15.25,4,3,0,0,0,GUQ-0255-2022,0.0,0000-0002-7508-8436
"Bhattachary, Sankar",100.0,1,522,61,3.092,1,0,61.0,1,1,0,0,0,CHB-7007-2022,0.0,
"Chen, Zhe",100.0,1,529,60,4.7087,0,0,60.0,1,1,0,0,0,CJK-4107-2022,0.0,
"Biswas, Arnab",100.0,3,529,60,0.8551333333333334,0,1,20.0,3,1,0,0,2,HJC-4045-2022,0.0,
Nomeritae,100.0,1,529,60,2.4192,1,0,60.0,1,0,0,0,0,DIZ-3471-2022,0.0,
"McDonald, Steve",100.0,3,529,60,0.8476,1,1,20.0,2,2,0,0,0,AAE-1613-2020,0.0,0000-0003-2832-5205
"Forouzandeh, Mohammadali",100.0,4,529,60,0.8408500000000001,1,0,15.0,3,0,0,0,0,DWZ-2650-2022,0.0,0000-0003-2314-5707
"Horsley, Daniel",77.78,9,529,60,0.2617666666666667,0,2,6.666666666666667,4,5,0,0,0,K-8707-2012,0.0,0000-0001-9971-7148
"D. Harabor, Daniel",100.0,1,529,60,4.7087,0,0,60.0,1,1,0,0,0,ILZ-4873-2023,0.0,
"Wong, M. B.",100.0,4,529,60,0.5717500000000001,3,2,15.0,3,0,0,0,0,GKK-7528-2022,0.0,
"Lai, Elizabeth",100.0,1,529,60,2.1783,1,0,60.0,1,0,0,0,0,FGM-7602-2022,0.0,
"Muir, Jane",100.0,1,529,60,3.0413,1,0,60.0,1,1,0,0,0,DIY-7759-2022,0.0,
"Hague, A.",100.0,2,539,59,1.14175,2,0,29.5,2,1,0,0,0,ILA-1674-2023,0.0,
"Yu, X.",100.0,1,539,59,2.5865,1,0,59.0,1,0,0,0,0,CKB-0932-2022,0.0,
"Crouch, Timothy",85.71,7,539,59,0.4842571428571429,3,3,8.428571428571429,3,2,0,0,0,ESK-3624-2022,0.0,
"Jong, Brian",100.0,1,539,59,8.1156,1,0,59.0,1,1,0,1,0,FFB-8940-2022,100.0,
"O'Bryan, Katie",100.0,2,539,59,1.4953000000000003,0,0,29.5,2,1,0,0,0,HTO-3171-2023,0.0,
"Belov, Gleb",100.0,3,539,59,0.7422666666666666,1,1,19.666666666666668,3,2,0,0,1,AAF-6168-2019,0.0,0000-0002-6120-8484
"Su, Shenghan",100.0,1,539,59,2.2181,1,1,59.0,1,0,0,0,1,DZD-7907-2022,0.0,
"SHARMA, MANOJ",66.67,3,546,58,0.8176000000000001,1,2,19.333333333333332,2,1,0,0,0,C-5325-2019,0.0,0000-0001-5215-9740
"Graham, Peter",66.67,3,546,58,0.8129666666666667,2,0,19.333333333333332,2,3,0,0,0,GZE-6224-2022,0.0,0000-0003-0326-7803
"Heydari, Fatemeh",100.0,3,546,58,0.9949,2,2,19.333333333333332,3,0,0,0,5,GQK-8593-2022,0.0,
"Chana, Prem",100.0,1,546,58,2.5426,1,0,58.0,1,1,0,0,0,CHU-3879-2022,0.0,
"Namazi, Hamidreza",75.0,4,546,58,1.0352000000000001,0,0,14.5,3,3,0,0,0,GCQ-2586-2022,0.0,0000-0002-6354-1985
"Ng, Zhi Y.",100.0,4,546,58,0.6587500000000001,3,0,14.5,3,1,0,0,0,GEP-8980-2022,0.0,0000-0003-0336-6748
"Tofts, Niall S.",100.0,1,552,56,2.1053,0,0,56.0,1,0,0,0,0,GFI-2656-2022,0.0,
"Lu, Jun",100.0,3,552,56,1.4985333333333333,3,0,18.666666666666668,3,2,0,0,0,HOC-8403-2023,0.0,0000-0002-5705-9041
"Memon, U. B.",100.0,2,552,56,1.8549000000000002,0,0,28.0,2,2,0,0,0,DFO-6544-2022,0.0,
"Zhang, Nansen",100.0,1,552,56,2.2884,1,1,56.0,1,0,0,0,0,IIG-1942-2023,0.0,
"Gao, X.",100.0,1,552,56,3.2989,1,1,56.0,1,0,0,0,0,CRB-3234-2022,0.0,
"Feenstra, Darren",100.0,1,552,56,3.2989,1,1,56.0,1,0,0,0,0,ABC-6922-2020,0.0,0000-0002-9859-637X
"Ibrahim, A.",100.0,2,552,56,1.8549000000000002,0,0,28.0,2,2,0,0,0,FDM-3685-2022,0.0,0000-0002-3077-2365
"Ryan, Kris",100.0,3,552,56,0.8367,1,1,18.666666666666668,3,0,0,0,0,F-9583-2010,0.0,0009-0000-8551-4251
"Di Bernardo, Iolanda",100.0,1,552,56,4.3948,1,1,56.0,1,0,0,0,0,GBW-4131-2022,0.0,0000-0002-2364-5544
"Yang, Xiao",100.0,2,561,55,1.12375,0,0,27.5,2,2,0,0,0,KCQ-4915-2024,0.0,
"Amarasiri, Aruna L.",100.0,3,561,55,0.6684333333333333,1,0,18.333333333333332,3,0,0,0,0,EKX-7182-2022,0.0,
"Wu, Yicheng",50.0,2,561,55,1.2055500000000001,1,1,27.5,1,0,0,0,0,KIG-5507-2024,0.0,0000-0002-7669-9167
"Thai, Trang T.",100.0,1,561,55,1.9968000000000001,1,0,55.0,1,1,1,0,0,GHN-5567-2022,0.0,
"Burstein, Frada",100.0,3,561,55,0.7728000000000002,2,1,18.333333333333332,3,0,0,0,0,AAH-2483-2019,0.0,0000-0001-8258-0878
"Monaghan, J.J.",100.0,7,561,55,0.35085714285714287,0,0,7.857142857142857,5,2,0,0,0,DIQ-2857-2022,0.0,
"Lim, Kwok Yoong",100.0,1,561,55,2.2475,1,0,55.0,1,0,0,0,0,DCF-8197-2022,0.0,
"Richardson, Lucy M.",100.0,3,568,54,0.7355666666666667,0,3,18.0,3,0,0,0,3,FXS-4649-2022,0.0,
"Spencer, Caroline",100.0,1,568,54,2.0301,1,1,54.0,1,0,0,0,0,DXT-4021-2022,0.0,0000-0002-1128-6388
"Rathnayaka, Suranji",100.0,5,568,54,0.47108,3,1,10.8,4,1,0,0,0,GFO-7301-2022,0.0,0000-0001-5454-8336
"McArdle, Dudley",100.0,1,568,54,2.0301,1,1,54.0,1,0,0,0,0,FLE-9548-2022,0.0,
"Pearce, Matthew",66.67,3,568,54,0.7263000000000001,1,1,18.0,2,0,0,0,0,IGT-0479-2023,0.0,
"Archer, Frank",100.0,1,568,54,2.0301,1,1,54.0,1,0,0,0,0,EKT-7039-2022,0.0,
"Narayan, Seema Wati",100.0,3,568,54,1.3756000000000002,1,0,18.0,2,3,0,0,0,GRY-3201-2022,0.0,0000-0002-3993-4981
"ni, gaofeng",100.0,2,568,54,2.141,2,0,27.0,2,2,0,0,0,AAA-8660-2022,0.0,0000-0003-1610-8211
"Khan, Shahnoor",100.0,1,576,53,1.4641000000000002,0,0,53.0,1,1,0,0,0,IEB-6607-2023,0.0,
"Zou, Xin",100.0,1,576,53,2.1658,0,0,53.0,1,0,0,0,0,Q-8325-2019,0.0,0000-0002-8844-4866
"Fowdar, Harsha",100.0,2,576,53,1.5600500000000002,2,1,26.5,2,1,0,0,0,CPH-6028-2022,0.0,
"Habsuda, Jana",100.0,2,576,53,1.01785,1,1,26.5,1,1,0,0,0,CTH-0066-2022,0.0,
"He, Tao",66.67,3,576,53,1.3631666666666666,3,0,17.666666666666668,2,3,0,0,0,GZJ-6946-2022,0.0,0000-0001-8676-7429
"Ng, Chun Hin",100.0,3,581,52,0.6531,3,1,17.333333333333332,3,1,0,0,0,DSG-6040-2022,0.0,0000-0002-2100-5543
"Donohue, Ross",100.0,1,581,52,2.0966,0,0,52.0,1,0,0,0,0,CPC-7715-2022,0.0,
"Xiong, Zhiyuan",100.0,4,581,52,0.7139500000000001,1,0,13.0,3,4,0,0,0,KGD-4218-2024,0.0,
"Ruiz Raga, Sonia",100.0,2,581,52,1.1116000000000001,0,0,26.0,2,1,0,0,0,AAO-2656-2020,0.0,0000-0002-4245-9245
"O'Dwyer, Tom",100.0,1,581,52,1.9981,0,1,52.0,1,0,1,0,2,DYJ-4549-2022,0.0,0000-0002-8072-4783
"Sheehan, Cathy",100.0,1,581,52,2.0966,0,0,52.0,1,0,0,0,0,FVY-5055-2022,0.0,
"Loow, Yu-Loong",100.0,1,581,52,2.1249000000000002,1,1,52.0,1,0,0,0,0,DCQ-0072-2022,0.0,
"Schang, Christelle",100.0,3,581,52,1.1826333333333334,3,2,17.333333333333332,2,1,0,0,0,DQA-7665-2022,0.0,
"Lim, Yung Shen",100.0,1,581,52,2.1249000000000002,1,1,52.0,1,0,0,0,0,DCZ-1107-2022,0.0,
