Name,% Docs Cited,Web of Science Documents,Rank,Times Cited,Category Normalized Citation Impact,Documents in Q1 Journals,Domestic Collaborations,Citation Impact,H-Index,International Collaborations,Industry Collaborations,Highly Cited Papers,Citations From Patents,Web of Science ResearcherID,% Highly Cited Papers,ORCID
"Ngothai, Yung",100.0,1,425,40,1.7535,1,0,40.0,1,1,0,0,0,GES-6430-2022,0.0,0000-0002-0199-4225
"Li, Jing",100.0,2,425,40,0.7655500000000001,2,2,20.0,2,0,0,0,0,FHD-6499-2022,0.0,
"Xing, Wanli",75.0,4,425,40,0.4948,0,1,10.0,1,0,0,0,0,KBX-3024-2024,0.0,0000-0001-9491-7204
"Wang, Xinlong",100.0,3,425,40,2.0778666666666665,3,1,13.333333333333334,3,2,0,0,0,HTS-0660-2023,0.0,
"Tian, Fang",100.0,1,431,39,1.4662000000000002,1,0,39.0,1,0,0,0,0,DZY-2195-2022,0.0,
"Bean, Nigel G",100.0,3,431,39,0.5158,3,1,13.0,3,2,0,0,0,I-2261-2014,0.0,0000-0002-5351-3104
"Proud, Douglas B.",100.0,7,431,39,0.8773000000000001,6,5,5.571428571428571,5,1,0,0,0,GGZ-9365-2022,0.0,0000-0002-0351-5718
Kamruzzaman,100.0,1,431,39,0.4667,0,0,39.0,1,1,0,0,0,H-4917-2019,0.0,0000-0001-5138-2182
"McCabe, Peter",100.0,2,435,38,0.5381,1,0,19.0,2,2,0,0,0,DGO-5387-2022,0.0,
"Sun, Heyun",100.0,1,435,38,0.5736,1,1,38.0,1,0,0,0,0,DYS-1373-2022,0.0,
"Ghassemzadeh, Shahdad",100.0,4,435,38,0.447575,0,0,9.5,4,1,0,0,0,FZE-7979-2022,0.0,0000-0001-8752-893X
"Wiederman, Steven D",100.0,2,435,38,0.79525,1,0,19.0,1,1,0,0,0,G-1556-2012,0.0,0000-0002-0902-803X
"Kamran, Muhammad",87.5,8,435,38,0.5548125,1,2,4.75,3,4,0,0,1,KSD-6213-2024,0.0,0000-0001-8014-1345
"Craig, Richard",100.0,2,435,38,0.8731,1,0,19.0,2,2,0,0,0,CLZ-1972-2022,0.0,
"McLaughlin, Robert",100.0,4,441,37,0.5284500000000001,1,0,9.25,4,2,0,0,0,E-1430-2011,0.0,0000-0001-6947-5061
"Laratro, Alex",100.0,2,441,37,0.7118500000000001,0,0,18.5,2,0,0,0,0,FIP-5820-2022,0.0,
"Wainman, Carmine",100.0,1,443,36,0.9945,0,0,36.0,1,1,0,0,0,IID-8719-2023,0.0,
"Eyre, Nicholas",100.0,1,443,36,1.3534000000000002,0,1,36.0,1,0,0,0,0,ESV-7552-2022,0.0,
"Mackie, Steven",100.0,1,443,36,0.9945,0,0,36.0,1,1,0,0,0,DET-6099-2022,0.0,
"Xu, C. S.",50.0,2,443,36,1.0603500000000001,0,0,18.0,1,2,0,0,0,GJN-6908-2022,0.0,
"Seidl, Constantin",100.0,2,447,35,1.19215,2,1,17.5,1,0,0,0,0,DYJ-0643-2022,0.0,0000-0003-0002-075X
"Hansen, C.",66.67,3,448,34,0.5744666666666667,3,2,11.333333333333334,2,1,0,0,0,FYW-4047-2022,0.0,0000-0002-1444-4716
"Chacon-Parra, Andres D.",100.0,4,448,34,0.711375,4,0,8.5,3,1,0,0,0,FXS-8962-2022,0.0,0000-0002-7615-0238
"Wang, Xinyu",100.0,3,448,34,0.7130333333333333,3,0,11.333333333333334,3,3,0,0,0,AAW-2153-2021,0.0,
"Chan, Ip Chi",100.0,4,448,34,0.8185250000000001,3,0,8.5,2,2,0,0,0,AAS-8337-2021,0.0,0000-0002-0707-6265
"Arbon, Nicole",100.0,1,448,34,1.3065,1,1,34.0,1,0,0,0,0,EJT-9221-2022,0.0,
"Kueh, Kimberley C. Y.",100.0,3,448,34,0.5149,3,0,11.333333333333334,3,0,0,0,0,DBI-7431-2022,0.0,
"ZHANG, Nianji",100.0,2,448,34,2.70415,2,1,17.0,2,0,0,0,0,GXZ-5599-2022,0.0,
"Ingenhoven, Philip",75.0,4,448,34,0.809975,2,2,8.5,3,1,1,0,0,HRL-5733-2023,0.0,
"Daily, Bassam",100.0,1,448,34,1.2782,1,0,34.0,1,0,0,0,0,IJV-3510-2023,0.0,
"McInerney, David J",100.0,4,457,33,0.5989500000000001,4,1,8.25,3,0,0,0,0,I-4896-2015,0.0,0000-0003-4876-8281
"Silva, Rifat",100.0,1,457,33,1.4467,1,0,33.0,1,1,0,0,0,DSH-8734-2022,0.0,
"Gitto, Giovanni",100.0,2,457,33,0.8514,1,0,16.5,2,0,0,0,0,CSN-1914-2022,0.0,
"Li, Tao",100.0,1,457,33,2.5898000000000003,1,0,33.0,1,1,0,0,0,FZK-3083-2022,0.0,0000-0001-7586-9841
"Alipourtarzanagh, Elham",100.0,4,457,33,0.49579999999999996,2,0,8.25,2,0,0,0,0,ELU-5973-2022,0.0,
"Liu, Jingwen",100.0,1,457,33,1.9440000000000002,1,0,33.0,1,1,0,0,0,IVF-5917-2023,0.0,0000-0003-2754-0712
"Pudipeddi, Gnana Teja",100.0,2,457,33,0.81925,0,0,16.5,2,0,0,0,0,DLI-1472-2022,0.0,
"Sun, Liang",100.0,1,464,32,1.1618000000000002,1,0,32.0,1,0,0,0,0,DTZ-0367-2022,0.0,0000-0003-1107-7081
"Antipov, Denis",75.0,4,464,32,0.923475,0,0,8.0,3,4,0,0,0,K-2788-2015,0.0,0000-0001-7906-096X
"Wang, Pengtang",100.0,1,464,32,12.6331,0,0,32.0,1,0,0,0,0,JGE-4656-2023,0.0,
"Zhuge, Yunzhi",100.0,1,464,32,1.4028,0,1,32.0,1,0,0,0,0,GDX-4055-2022,0.0,0000-0002-4288-4516
"Doan, Anh-Dzung",100.0,3,464,32,0.5821333333333334,2,0,10.666666666666666,3,1,0,0,0,HNP-8107-2023,0.0,0000-0001-5517-070X
"Baynes, Frederick",100.0,1,464,32,1.203,1,0,32.0,1,1,0,0,0,EKM-7947-2022,0.0,
"Binder, Benjamin J.",100.0,6,470,31,0.26348333333333335,6,2,5.166666666666667,4,4,0,0,0,CEI-1298-2022,0.0,
"Mullinger, Peter J.",100.0,2,470,31,0.60795,2,0,15.5,2,0,0,0,0,DHD-4278-2022,0.0,
"Prokhorenko, Vigor",100.0,1,470,31,1.8262,0,1,31.0,1,0,0,0,0,DMY-4165-2022,0.0,
"Gaskin, Sharyn",100.0,2,470,31,0.5627500000000001,2,1,15.5,2,1,0,0,0,GDL-0130-2022,0.0,0000-0002-1507-6425
Saadat,100.0,2,470,31,0.9815500000000001,2,0,15.5,2,1,0,0,0,AAG-2440-2020,0.0,
"Tang, Difan",100.0,5,470,31,0.29616000000000003,4,0,6.2,4,0,0,0,0,GBX-9021-2022,0.0,0000-0002-7143-0441
"Marschner, Petra",100.0,1,470,31,1.1912,1,1,31.0,1,0,0,0,0,GDH-1614-2022,0.0,0000-0001-6808-0244
"Schartner, Erik P.",50.0,4,470,31,0.39282500000000004,2,1,7.75,2,3,0,0,0,DWD-1023-2022,0.0,0000-0003-1669-4302
"Leknys, R. R.",100.0,4,478,30,0.335625,2,0,7.5,4,0,0,0,0,DCG-1677-2022,0.0,
"Hume, I. V.",100.0,2,478,30,1.3249000000000002,2,2,15.0,2,0,0,0,0,EZY-4756-2022,0.0,
"Silvestri, Anton",100.0,3,478,30,0.5192,0,1,10.0,3,0,0,0,0,GDO-1441-2022,0.0,0000-0003-1251-1767
"Gunawan, Indra",100.0,4,478,30,0.38075,2,1,7.5,2,1,0,0,0,JFM-1636-2023,0.0,0000-0002-4903-7088
"Yanyuan, Qiao",100.0,2,478,30,1.091,2,1,15.0,2,1,0,0,0,KBY-0525-2024,0.0,
"Sejdinovic, Dino",75.0,4,478,30,0.4169,2,0,7.5,2,2,0,0,0,DYX-3117-2022,0.0,0000-0001-5547-9213
"Mirsepahi, Ali",100.0,3,478,30,0.37033333333333335,2,0,10.0,3,1,0,0,0,FNG-9884-2022,0.0,
"Zubair, Tamour",55.56,9,485,29,0.35133333333333333,4,0,3.2222222222222223,3,9,0,0,0,GZB-0304-2022,0.0,0000-0003-1589-8426
"Watts-Williams, Stephanie J",100.0,2,485,29,0.9031000000000001,2,1,14.5,2,0,0,0,0,J-2029-2012,0.0,0000-0003-3467-0662
"Hee, Ay Ching",100.0,2,485,29,0.8826,0,0,14.5,2,2,1,0,0,CSW-5441-2022,0.0,
"Yun, Seonho",100.0,1,485,29,1.2713,1,0,29.0,1,1,0,0,0,GKI-1184-2022,0.0,
"Costin, Walter L",100.0,1,485,29,1.0903,0,1,29.0,1,0,0,0,0,B-4985-2017,0.0,0000-0003-3639-8260
"Thomas, Jacob",100.0,1,485,29,1.0528,1,1,29.0,1,0,0,0,0,GAF-5244-2022,0.0,0000-0002-1061-2110
"Griffith, Michael",100.0,4,485,29,0.6216250000000001,2,0,7.25,3,3,0,0,0,IMI-0928-2023,0.0,
"Thewlis, Dominic",100.0,2,485,29,1.9945,1,1,14.5,2,1,0,0,0,GFN-8704-2022,0.0,0000-0001-6614-8663
"Ehrig, Kathy",100.0,3,485,29,0.7586333333333334,3,3,9.666666666666666,3,0,0,0,0,GCG-1237-2022,0.0,0000-0002-5381-9445
"Afroz, Rifat",100.0,1,485,29,1.1851,1,1,29.0,1,0,0,0,2,CBO-8563-2022,0.0,
"Chen, Yuanhong",100.0,2,485,29,0.58465,2,1,14.5,2,0,0,0,0,E-2739-2016,0.0,0000-0001-8979-2371
"Seyfaee, Ahmad",100.0,4,485,29,1.1771,3,1,7.25,4,2,0,0,0,FYZ-0327-2022,0.0,
"Zhang, Bowen",100.0,2,497,28,5.339200000000001,2,0,14.0,2,2,0,1,0,KFP-9246-2024,50.0,0000-0001-6180-6815
"Larizza, Francesco",100.0,3,497,28,0.5224333333333334,3,2,9.333333333333334,3,0,0,0,0,GDD-4428-2022,0.0,0000-0002-2941-8756
"Liang, Gemeng",100.0,2,497,28,1.4743000000000002,1,0,14.0,2,2,0,0,0,FHM-3049-2022,0.0,
"Smernik, Ron",100.0,2,500,27,0.5443,1,1,13.5,2,1,1,0,0,H-9905-2013,0.0,0000-0001-6033-5855
"Kholoosi, M. Mehdi",100.0,2,500,27,0.5476,0,0,13.5,2,1,0,0,0,FFB-1335-2022,0.0,
"Liu, Yang",100.0,2,500,27,0.6826,0,1,13.5,2,0,0,0,0,DEG-2728-2022,0.0,
"Winefield, Helen",100.0,1,500,27,0.9802000000000001,0,0,27.0,1,0,0,0,0,DXW-4862-2022,0.0,0000-0002-4856-5727
"Arbon, Nicole",100.0,1,500,27,1.0886,1,0,27.0,1,0,0,0,0,IJA-5529-2023,0.0,
"Lord, Charles",100.0,3,500,27,0.6084333333333333,3,0,9.0,3,0,0,0,0,IEC-7105-2023,0.0,
"Baker, Emma",100.0,1,500,27,1.3686,1,0,27.0,1,0,0,0,0,R-5065-2017,0.0,0000-0002-9390-0491
"Munoz, Henry",100.0,2,500,27,0.77115,0,0,13.5,2,1,1,0,0,KER-9900-2024,0.0,
"Yu, Zheng",100.0,2,500,27,1.01495,1,1,13.5,2,1,0,0,0,EHB-4469-2022,0.0,
"Pisaniello, Sandra L.",100.0,1,500,27,0.9802000000000001,0,0,27.0,1,0,0,0,0,FVV-3282-2022,0.0,
"Fatemi, S. J.",100.0,2,500,27,0.53865,0,0,13.5,2,0,0,0,0,COH-3296-2022,0.0,
"Kalnins, Chris",100.0,2,511,26,1.02025,2,2,13.0,2,0,0,0,0,CWW-4497-2022,0.0,
"Chesser, Michael",100.0,1,511,26,1.3179,0,0,26.0,1,0,0,0,0,CLY-1115-2022,0.0,
"Chian, Abraham C.-L.",100.0,1,511,26,0.9439000000000001,1,0,26.0,1,1,0,0,0,J-1386-2014,0.0,0000-0002-8932-0793
"Haines, Gabriel",100.0,1,511,26,1.0483,1,0,26.0,1,0,0,0,0,CUH-8853-2022,0.0,
"Karatela, Ehtesham",100.0,1,511,26,1.1398000000000001,1,0,26.0,1,0,0,0,0,CXB-1088-2022,0.0,
"Spooner, Nigel",100.0,2,511,26,1.02025,2,2,13.0,2,0,0,0,0,IOQ-5536-2023,0.0,
"Yin, Yanting",100.0,4,511,26,0.899375,4,4,6.5,2,0,0,0,0,JEN-6175-2023,0.0,0000-0003-0379-1816
"Emma Zhang, Wei",100.0,5,511,26,0.9045400000000001,3,1,5.2,3,3,0,0,0,FWZ-2087-2022,0.0,0000-0002-0406-5974
"Li, Runhao",75.0,4,511,26,0.329475,4,0,6.5,2,0,0,0,0,JZY-7436-2024,0.0,0000-0001-5577-049X
"Mongiardini, Mario",100.0,7,511,26,0.1498,1,3,3.7142857142857144,3,2,0,0,0,AAN-3600-2020,0.0,0000-0002-0447-2553
"Collins, B. A.",100.0,2,511,26,1.14445,2,1,13.0,2,0,0,0,0,HLN-8036-2023,0.0,0000-0003-0143-2457
"Thompson, JP",100.0,1,511,26,1.0483,1,0,26.0,1,1,0,0,0,DYW-1411-2022,0.0,0000-0003-4417-5200
"Zakavi, Behnam",100.0,6,511,26,0.2810666666666667,4,0,4.333333333333333,3,6,0,0,0,CBY-8384-2022,0.0,0000-0002-5758-3150
"Truong, Ewan",100.0,1,524,25,1.096,0,1,25.0,1,0,0,0,0,GGA-1952-2022,0.0,
"Sivakumar, Arjun",100.0,1,524,25,3.4388,0,1,25.0,1,0,0,0,0,DVD-1744-2022,0.0,0000-0002-7446-3679
"Bahl, Jasvir",100.0,1,524,25,3.4388,0,1,25.0,1,0,0,0,0,AAH-3213-2019,0.0,
"Roberts, A. J.",100.0,3,524,25,0.35863333333333336,0,1,8.333333333333334,3,1,0,0,0,DYH-6745-2022,0.0,0000-0001-8930-1552
"Lohe, Max",100.0,1,524,25,0.9606,1,0,25.0,1,0,0,0,0,C-3193-2012,0.0,0000-0002-5214-2225
"de Zubielqui, Graciela Corral",100.0,1,524,25,1.2672,1,0,25.0,1,0,0,0,0,FYZ-7419-2022,0.0,0000-0001-6653-0299
"Larizza, Francesca",100.0,1,524,25,1.096,0,1,25.0,1,0,0,0,0,FKN-5428-2022,0.0,
"Sturgul, J",100.0,2,524,25,0.48035,2,0,12.5,2,2,0,0,0,CFE-8585-2022,0.0,
"Zhang, Lei",100.0,3,524,25,0.42240000000000005,2,0,8.333333333333334,3,2,0,0,0,EGC-7708-2022,0.0,
"Atkins, Gerald J.",100.0,1,524,25,3.4388,0,1,25.0,1,0,0,0,0,FZB-2705-2022,0.0,0000-0002-3123-9861
"Chiew, Precilla",100.0,1,524,25,1.096,0,1,25.0,1,0,0,0,0,CKI-9504-2022,0.0,
"Nguyen, Hung",100.0,2,524,25,0.5959,1,0,12.5,2,0,0,0,0,GCS-7824-2022,0.0,0000-0003-1028-920X
"ABDOLLAHI, Reza",83.33,6,524,25,0.32698333333333335,0,5,4.166666666666667,4,1,0,0,0,DSQ-1858-2022,0.0,0000-0001-5773-4281
"Majumdar, Kaushik",100.0,2,524,25,0.9809500000000001,0,1,12.5,2,1,0,0,0,FFR-4497-2022,0.0,
"Kankanamalage, Udara M.",100.0,1,524,25,3.4388,1,0,25.0,1,1,0,0,0,FEB-7319-2022,0.0,
"Kalt, Peter A. M.",100.0,3,539,24,0.32970000000000005,1,0,8.0,2,0,0,0,0,CWO-3462-2022,0.0,
"Farivar, Foad",100.0,2,539,24,0.4838,1,0,12.0,2,0,0,0,0,FZN-5465-2022,0.0,0000-0002-8749-559X
"Liu, Yifan",85.71,7,539,24,0.5330428571428572,4,1,3.4285714285714284,3,3,0,0,0,KQW-2475-2024,0.0,0000-0002-2746-8186
"Wang, Hao",100.0,2,539,24,1.14595,2,1,12.0,2,1,0,0,0,HLP-0977-2023,0.0,0000-0002-5352-7282
"Zhang, Zhen",100.0,3,539,24,0.7649,3,0,8.0,2,3,0,0,0,AAV-3609-2020,0.0,0000-0003-2805-4396
"Janik, Leslie J.",100.0,1,539,24,1.8835000000000002,1,1,24.0,1,0,0,0,0,DVZ-8607-2022,0.0,0000-0003-0259-1097
"Hansen, Hedley Jes",100.0,3,539,24,0.3155333333333334,1,2,8.0,3,0,0,0,0,AAH-2024-2020,0.0,0000-0003-3049-6505
"Li, Guanjie",100.0,2,539,24,1.49335,1,1,12.0,2,1,0,0,0,HPC-4746-2023,0.0,
"Tran, Tuan",100.0,2,539,24,1.77255,1,0,12.0,1,2,0,0,0,HWM-2043-2023,0.0,0000-0001-8324-0605
"Yin, Tingyuan",100.0,6,548,23,0.7492666666666667,4,0,3.8333333333333335,4,3,0,0,0,EGK-0615-2022,0.0,0000-0002-6593-474X
"Eqbal, Mithun",50.0,2,548,23,0.1376,0,1,11.5,1,0,0,0,0,CPK-7464-2022,0.0,0000-0003-2584-6195
"Thong, Chia X.",100.0,2,548,23,0.45530000000000004,1,0,11.5,2,0,0,0,0,EBO-8061-2022,0.0,
"Weste, Neil H. E.",100.0,1,548,23,1.8050000000000002,1,0,23.0,1,0,0,0,0,IIM-2541-2023,0.0,
"Pereira, Aaron",100.0,1,548,23,1.8050000000000002,1,0,23.0,1,0,0,0,0,FUF-8491-2022,0.0,
"Zhang, Yanzhao",100.0,1,548,23,3.1637,1,0,23.0,1,1,0,0,0,KFB-9832-2024,0.0,
"Cazzolato, B.",50.0,4,548,23,0.7909250000000001,4,0,5.75,2,4,0,0,0,CHM-7688-2022,0.0,
"Ding, B.",66.67,3,548,23,1.0545666666666669,3,0,7.666666666666667,2,3,0,0,0,GXJ-0217-2022,0.0,
"Ran, Jingrun",100.0,1,548,23,3.1637,1,0,23.0,1,1,0,0,0,U-1435-2019,0.0,
"Dickinson, Robert",100.0,1,548,23,3.1637,1,0,23.0,1,1,0,0,0,CNV-7161-2022,0.0,
"Losic, Dusan",100.0,2,548,23,4.3858,2,0,11.5,2,1,0,0,0,HVB-8564-2023,0.0,
"Ruan, Yinlan",100.0,2,548,23,0.49710000000000004,1,0,11.5,2,0,0,0,0,HVU-5180-2023,0.0,
"Brindal, Mark",100.0,1,548,23,1.3549,1,0,23.0,1,1,0,0,0,EPQ-2962-2022,0.0,
"Squires, Jason",100.0,1,561,22,0.899,0,0,22.0,1,0,0,0,0,GFC-2761-2022,0.0,
"Chen, Peng",100.0,2,561,22,1.6350000000000002,2,0,11.0,1,2,0,0,0,GMX-6650-2022,0.0,
"Liu, Ya",100.0,1,561,22,1.7265000000000001,1,0,22.0,1,1,0,0,0,DCR-5330-2022,0.0,0000-0001-6329-5414
"Falconer, Robert J.",100.0,2,564,21,0.4806,2,1,10.5,2,1,0,0,0,FZR-5772-2022,0.0,0000-0002-9912-9036
"Salamon, Stephen J.",100.0,3,564,21,0.31806666666666666,1,1,7.0,3,0,0,0,0,FUW-8750-2022,0.0,
"Ren, Shiying",100.0,3,564,21,1.1150666666666667,1,1,7.0,3,0,0,0,0,GYT-5521-2022,0.0,
"Mattner, Trent W.",100.0,4,564,21,0.231,3,0,5.25,3,4,0,0,0,DGP-3159-2022,0.0,
"Grimshaw, Paul N",100.0,3,564,21,0.37123333333333336,2,3,7.0,2,0,0,0,0,E-7695-2018,0.0,0000-0002-3359-1375
"Visvanathan, Renuka",100.0,1,564,21,1.0645,1,0,21.0,1,1,0,0,0,DZJ-2112-2022,0.0,0000-0002-1303-9479
"Priestley, Stacey",100.0,1,564,21,0.7624000000000001,1,1,21.0,1,0,0,0,0,AAX-3774-2020,0.0,0000-0003-0212-9855
"Rammal, Hussain Gulzar",100.0,1,564,21,8.0089,1,0,21.0,1,1,0,0,0,F-4636-2013,0.0,0000-0002-3346-080X
"Hasterok, D.",100.0,1,564,21,1.6480000000000001,0,0,21.0,1,1,0,0,0,CUF-1675-2022,0.0,
"Liang, Ruijie",100.0,2,564,21,0.94215,2,1,10.5,2,0,1,0,0,DWG-8612-2022,0.0,0000-0003-0381-8521
"Churchman, G. Jock",100.0,1,564,21,1.0645,1,0,21.0,1,1,0,0,0,CKM-8028-2022,0.0,
"Kivi, Araz",100.0,2,564,21,0.47520000000000007,1,1,10.5,2,1,0,0,0,ABE-4663-2020,0.0,
"Forghani, Amir Ahmad",100.0,1,564,21,0.7895000000000001,1,1,21.0,1,0,0,0,0,EYG-1582-2022,0.0,
"Lewis, Megan",100.0,1,577,20,0.8064,1,1,20.0,1,0,0,0,0,HPS-5523-2023,0.0,0000-0003-1203-6281
"Evans, Jack D.",100.0,1,577,20,1.0138,1,0,20.0,1,0,0,0,0,HCO-7507-2022,0.0,0000-0001-9521-2601
"P. Hilton, Ashby",100.0,3,577,20,0.27243333333333336,2,0,6.666666666666667,3,2,0,0,0,GBB-8164-2022,0.0,0000-0002-0554-6999
"Teney, Damien",100.0,1,577,20,0.8173,1,1,20.0,1,0,0,0,0,EAL-7181-2022,0.0,
"Hossain, Dr Md Afnan",100.0,1,577,20,3.1716,1,0,20.0,1,1,0,0,0,M-6626-2017,0.0,0000-0003-2954-1823
"King, R. C.",100.0,2,577,20,0.38220000000000004,0,0,10.0,2,2,0,0,0,DYX-8929-2022,0.0,0000-0002-9999-6586
"Yong, Robin",100.0,1,577,20,1.1782000000000001,1,0,20.0,1,1,0,0,0,EGJ-4243-2022,0.0,
"Ranjitkar, Sarbin",100.0,1,577,20,1.1782000000000001,1,0,20.0,1,1,0,0,0,AAM-6339-2020,0.0,0000-0003-1957-0719
"Clarke, Kenneth",100.0,1,577,20,0.8064,1,1,20.0,1,0,0,0,0,DVP-1359-2022,0.0,0000-0002-7608-6870
"Vu, Han X.",100.0,1,577,20,0.7261000000000001,1,1,20.0,1,0,0,0,0,JGJ-9929-2023,0.0,
"Jones, Alice R.",100.0,1,577,20,0.8173,1,0,20.0,1,0,0,0,0,CXP-5190-2022,0.0,
"Auton, Jaime C.",80.0,5,577,20,0.33490000000000003,1,1,4.0,3,3,0,0,0,FZW-8767-2022,0.0,0000-0002-4843-5519
"Townsend, Grant",100.0,1,577,20,1.1782000000000001,1,0,20.0,1,1,0,0,0,IQK-2492-2023,0.0,
"Yao, Yuan",100.0,1,577,20,0.7519,1,0,20.0,1,0,0,0,0,IHY-5002-2023,0.0,
"Porteous, Ric Zong-Yang",100.0,1,591,19,0.7661,1,0,19.0,1,1,0,0,0,IOK-9422-2023,0.0,
"Hashem, Elhussein M.",100.0,1,591,19,1.4911,0,0,19.0,1,1,0,0,0,FYX-2176-2022,0.0,0000-0001-7656-2358
"Kalampattel, Rahul",100.0,1,591,19,0.7661,1,0,19.0,1,1,0,0,0,DXA-6215-2022,0.0,0000-0002-1950-1281
"Ross, Joshua V",100.0,1,591,19,0.7301000000000001,1,0,19.0,1,1,0,0,0,C-2761-2009,0.0,0000-0002-9918-8167
"Wang, Cheng",100.0,1,591,19,1.4911,1,0,19.0,1,0,0,0,0,AAA-6973-2022,0.0,0000-0003-2837-877X
"Zhang, Xinchen",80.0,5,591,19,0.28266,1,0,3.8,2,1,0,0,0,KFX-3448-2024,0.0,0000-0002-5271-9848
"Thwaites, Simon",100.0,2,591,19,0.6552500000000001,2,1,9.5,2,1,0,0,0,AAN-1182-2020,0.0,0000-0001-9049-2165
"Gee, Adam J.",80.0,5,591,19,0.6689800000000001,5,0,3.8,2,1,0,0,0,GSF-4013-2022,0.0,
"Stamatescu, George",100.0,1,599,18,0.7891,1,0,18.0,1,0,0,0,0,GDL-3512-2022,0.0,
"Hengel, Anton van den",100.0,1,599,18,1.4126,1,0,18.0,1,1,0,0,0,EZA-4349-2022,0.0,
"Bruce-Doust, Riley",50.0,2,599,18,0.39455,2,0,9.0,1,0,0,0,0,CGO-2893-2022,0.0,
"Moghaddam, Mahdi Kazemi",100.0,1,599,18,2.476,1,1,18.0,1,0,0,0,0,FNY-6391-2022,0.0,
"Metcalfe, Andrew V.",66.67,3,599,18,0.2255666666666667,2,1,6.0,2,2,0,0,0,GRV-2480-2022,0.0,
"Wong, Hoi Sim",100.0,1,599,18,0.6535000000000001,1,0,18.0,1,0,0,0,0,CFE-6272-2022,0.0,
"Zhang, H.",100.0,1,599,18,0.7891,0,0,18.0,1,0,0,0,0,GCL-5795-2022,0.0,0000-0001-6311-744X
"Nikfarjam, Adel",100.0,1,599,18,0.9124,0,0,18.0,1,0,0,0,0,FRB-5758-2022,0.0,
"Booth, David",100.0,2,599,18,0.4378,1,1,9.0,2,0,0,0,0,IKF-0480-2023,0.0,
"McCullough, Daniel P.",100.0,1,599,18,0.6917,1,0,18.0,1,0,0,0,0,FKC-6549-2022,0.0,
"Haensch, Juliane",100.0,1,599,18,0.9124,1,0,18.0,1,0,0,0,0,JJD-2919-2023,0.0,
"Lane, Dominic",100.0,2,599,18,0.59865,0,1,9.0,2,0,0,0,0,DXD-9427-2022,0.0,0000-0001-6647-2869
"Marinos, P. D.",100.0,2,611,17,0.60295,0,0,8.5,2,1,0,0,0,FNW-0068-2022,0.0,0000-0003-1734-0215
"Tuckwell, Henry C.",100.0,1,611,17,0.6532,0,0,17.0,1,1,0,0,0,GEX-9902-2022,0.0,
"Alvaro, Paul",100.0,1,611,17,0.8617,1,0,17.0,1,0,0,0,0,CBG-4742-2022,0.0,
"Hemmati, N.",100.0,2,611,17,0.87385,2,0,8.5,2,2,2,0,0,GCL-0565-2022,0.0,0000-0002-6892-7203
"Zhang, Shilin",100.0,2,611,17,1.5707000000000002,2,0,8.5,2,2,0,0,0,AAT-7135-2021,0.0,0000-0002-3268-5708
"Abdelaal, Mohamed",100.0,1,611,17,0.8617,1,0,17.0,1,0,0,0,0,Q-6345-2019,0.0,0000-0002-3509-7768
"Tyler, Jonathan J.",100.0,2,611,17,2.41495,2,1,8.5,2,1,0,0,0,GDK-8022-2022,0.0,0000-0001-8046-0215
"Kamaruzaman, Nur Afifah",100.0,1,611,17,1.3341,1,0,17.0,1,0,0,0,0,AHA-5902-2022,0.0,
"Wong, Hao",100.0,1,611,17,0.6854,0,0,17.0,1,0,0,0,0,EGI-3415-2022,0.0,
"Culley, Sam",100.0,1,620,16,0.811,1,0,16.0,1,0,0,0,0,EQS-4924-2022,0.0,
"Sibtain, Moaz",100.0,1,620,16,2.2009000000000003,1,0,16.0,1,1,0,0,0,HGM-3100-2022,0.0,
"Reis-Santos, Patrick",50.0,2,620,16,0.47125,1,0,8.0,1,2,0,0,0,M-9972-2019,0.0,0000-0001-9843-9465
"He, Z.",100.0,1,620,16,0.6451,1,0,16.0,1,0,0,0,0,FAW-2331-2022,0.0,
"Roughan, Matthew",57.14,7,620,16,0.13452857142857141,1,3,2.2857142857142856,3,0,0,0,0,GBN-3245-2022,0.0,0000-0002-7882-7329
"Gray, Jodi",100.0,2,620,16,0.3269,1,1,8.0,2,1,0,0,0,GDQ-4459-2022,0.0,0000-0002-1119-7078
"Bun, Sunly",100.0,3,620,16,0.22883333333333333,3,0,5.333333333333333,2,0,0,0,0,CIV-2380-2022,0.0,
"Weste, Neil",100.0,1,620,16,0.6538,0,1,16.0,1,0,1,0,0,EEM-9276-2022,0.0,
"Robertson, Sarah",100.0,1,620,16,0.9425,1,1,16.0,1,0,0,0,0,JNA-2321-2023,0.0,0000-0003-2656-6662
"Sasdelli, Michele",100.0,1,620,16,1.2557,1,0,16.0,1,1,0,0,0,DSG-6927-2022,0.0,0000-0003-1021-6369
"Lees, Harrison",100.0,3,620,16,0.8223666666666668,1,1,5.333333333333333,2,0,0,0,0,ABG-1237-2021,0.0,0000-0002-1741-175X
"Hawken, Scott",100.0,1,620,16,1.2557,1,0,16.0,1,1,0,0,0,K-8950-2018,0.0,0000-0001-6874-3730
"Thien, Tran-Duc",100.0,1,620,16,1.2557,1,0,16.0,1,1,0,0,0,CCA-1584-2022,0.0,
"Maicas, Gabriel",100.0,1,633,15,0.8836,0,0,15.0,1,1,0,0,0,DFG-9111-2022,0.0,
"Guo, Mingyu",66.67,3,633,15,0.8046000000000001,3,2,5.0,2,1,1,0,0,JSQ-1620-2023,0.0,0000-0002-3478-9201
